"Country","Year","countrycode","currency_unit","rgdpe","rgdpo","pop","emp","avh","hc","ccon","cda","cgdpe","cgdpo","cn","ck","ctfp","cwtfp","rgdpna","rconna","rdana","rnna","rkna","rtfpna","rwtfpna","labsh","irr","delta","xr","pl_con","pl_da","pl_gdpo","i_cig","i_xm","i_xr","i_outlier","i_irr","cor_exp","statcap","csh_c","csh_i","csh_g","csh_x","csh_m","csh_r","pl_c","pl_i","pl_g","pl_x","pl_m","pl_n","pl_k","i_emp","yr_sch","source","i_labsh","i_labsh2","comp_sh","lab_sh1","lab_sh2","lab_sh3","lab_sh4","i_comp_sh","i_lab_sh1","i_lab_sh2","i_lab_sh3","i_lab_sh4"
"Turkey",1960,"TUR","New Turkish Lira",139012,141206.96875,27.52106895298,10.2963733673096,NA,1.22145140171051,101896.7578125,130899.0625,139503.9375,140516.65625,328227.65625,0.0228800307959318,0.845721125602722,0.788472473621368,150595.484375,126751.546875,141664.25,292438.96875,0.0287298019975424,1.11630392074585,1.03773367404938,0.384998112916946,0.412508100271225,0.0487618185579777,4.87026018513238e-06,0.103901445865631,0.0953230261802673,0.0946360230445862,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.652644872665405,0.206397637724876,0.0725129470229149,0.0234545897692442,-0.034153651446104,0.0791436061263084,0.102610275149345,0.0651835799217224,0.115522459149361,0.173470720648766,0.167513146996498,0.0532856062054634,1.81550920009613,2,1.4928343296051,0,1,0,0.287575304508209,0.54062283039093,0.384998112916946,0.636403679847717,0.422755479812622,0,0,0,0,0
"Turkey",1961,"TUR","New Turkish Lira",141531.0625,143902.53125,28.3138724423438,10.4148569107056,NA,1.23432123661041,104817.7109375,133565.234375,142074.03125,143331.96875,348036,0.0233208835124969,0.830463111400604,0.775204062461853,153183.734375,128918.3515625,144449.21875,309569.125,0.03041728772223,1.0902715921402,1.0159969329834,0.384998112916946,0.412637829780579,0.0488017313182354,9.00000066094455e-06,0.0582723915576935,0.0537227988243103,0.0532513074576855,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.653526544570923,0.200566023588181,0.0777667611837387,0.0225903335958719,-0.0342052467167377,0.0797555595636368,0.0569066517055035,0.0371343120932579,0.0697496458888054,0.101332738995552,0.0978508815169334,0.0287710092961788,0.977871358394623,2,1.57105350494385,0,1,0,0.287575304508209,0.54062283039093,0.384998112916946,0.636403679847717,0.422755479812622,0,0,0,0,0
"Turkey",1962,"TUR","New Turkish Lira",150085.34375,153056.546875,29.0538750742126,10.396369934082,NA,1.24732661247253,113170.2578125,143141.4375,150525.703125,152756.828125,368767.21875,0.0236785113811493,0.838348746299744,0.7868492603302,162488.375,138401.296875,154944.640625,327902.78125,0.0322478339076042,1.10761666297913,1.04375576972961,0.384998112916946,0.434291362762451,0.0489088520407677,9.00000066094455e-06,0.0639608651399612,0.0588974431157112,0.0580371990799904,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.664938449859619,0.196201920509338,0.0759139582514763,0.0215823315083981,-0.0348792932927608,0.076242633163929,0.0631098821759224,0.0397781170904636,0.0714147165417671,0.115621417760849,0.116779632866383,0.0301097724586725,1.02849757671356,2,1.64927268028259,0,1,0,0.287575304508209,0.54062283039093,0.384998112916946,0.636403679847717,0.422755479812622,0,0,0,0,0
"Turkey",1963,"TUR","New Turkish Lira",164300.0625,167906.546875,29.7566270852704,10.5526685714722,NA,1.26046907901764,123452.15625,157097.40625,164309.703125,167209.28125,392947.65625,0.0240092650055885,0.871164679527283,0.822019159793854,177806.953125,151901.5,170384.703125,349138.3125,0.0343375727534294,1.15748822689056,1.09610867500305,0.384998112916946,0.448931992053986,0.0488272719085217,9.00000066094455e-06,0.068011999130249,0.0623787119984627,0.0612970031797886,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.662458896636963,0.201216369867325,0.0758502930402756,0.0184658076614141,-0.0333592444658279,0.0753678530454636,0.0672241300344467,0.0417088828980923,0.0748930871486664,0.119212217628956,0.123820766806602,0.0316870138049126,1.10304498672485,2,1.72749185562134,0,1,0,0.287575304508209,0.54062283039093,0.384998112916946,0.636403679847717,0.422755479812622,0,0,0,0,0
"Turkey",1964,"TUR","New Turkish Lira",171484.390625,173419.515625,30.4570537229756,10.6879596710205,NA,1.27374994754791,124868.4296875,159306.75,171014.453125,172263.28125,416716.53125,0.0237549412995577,0.843650937080383,0.786573171615601,185168.828125,154564.640625,173399.65625,370270.75,0.0363325774669647,1.1523631811142,1.06641173362732,0.384998112916946,0.438862472772598,0.0478140525519848,9.00000066094455e-06,0.0697804614901543,0.0640238896012306,0.0635597482323647,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.644955933094025,0.199916750192642,0.0799137279391289,0.0192154180258512,-0.0240113455802202,0.0800095424056053,0.0684355497360229,0.0431513860821724,0.0806348025798798,0.124095723032951,0.129880800843239,0.0325862318277359,1.10306060314178,2,1.80571103096008,0,1,0,0.287575304508209,0.54062283039093,0.384998112916946,0.636403679847717,0.422755479812622,0,0,0,0,0
"Turkey",1965,"TUR","New Turkish Lira",175740.046875,177497.3125,31.1625664172778,10.7871170043945,NA,1.28717076778412,128390.8671875,162611.609375,175136.734375,176195.6875,438745.8125,0.023812485858798,0.820923447608948,0.760074079036713,190016.265625,158957.984375,177551.265625,390744.75,0.038242194801569,1.13271141052246,1.04594171047211,0.384998112916946,0.42442661523819,0.0462800040841103,8.99901022117662e-06,0.0726277902722359,0.0668642744421959,0.0664624124765396,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.645170986652374,0.194220051169395,0.0835123658180237,0.0194869730621576,-0.0235586855560541,0.0811683312058449,0.0713268667459488,0.0452404655516148,0.0826779678463936,0.1336590051651,0.137788012623787,0.0342603176832199,1.07097721099854,2,1.88393020629883,0,1,0,0.287575304508209,0.54062283039093,0.384998112916946,0.636403679847717,0.422755479812622,0,0,0,0,0
"Turkey",1966,"TUR","New Turkish Lira",199925.59375,204556.46875,31.8716713483351,10.9148435592651,NA,1.29193711280823,139915.015625,185638.84375,199207.421875,203157.8125,474975.65625,0.0244912076741457,0.885187149047852,0.808783233165741,213051.09375,173081.78125,199670.109375,423983.34375,0.0415777936577797,1.19712162017822,1.10872209072113,0.384998112916946,0.433614790439606,0.0457786023616791,8.99901022117662e-06,0.0769138634204865,0.0698099210858345,0.0684524700045586,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.60909628868103,0.225065544247627,0.0796048641204834,0.0223577320575714,-0.0391464829444885,0.103022038936615,0.0755145475268364,0.0480718314647675,0.0876207202672958,0.141309231519699,0.141749083995819,0.0369547493755817,1.13898634910583,2,1.91151261329651,0,1,0,0.287575304508209,0.54062283039093,0.384998112916946,0.636403679847717,0.422755479812622,0,0,0,0,0
"Turkey",1967,"TUR","New Turkish Lira",208296.859375,210224.9375,32.5871347802879,10.9350128173828,NA,1.2967209815979,146055.546875,191716.828125,207922.734375,209252.875,510417.875,0.0250670332461596,0.884390890598297,0.808704078197479,221488.75,179692.421875,206340.890625,455855.46875,0.0447116233408451,1.19295597076416,1.0982803106308,0.384998112916946,0.414644241333008,0.0458465330302715,9.00099019121775e-06,0.0814021304249763,0.0745382681488991,0.0740644559264183,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.61290168762207,0.218210995197296,0.0850841701030731,0.0176354683935642,-0.0222485419362783,0.088416188955307,0.0802067071199417,0.0525830239057541,0.0900133401155472,0.14154326915741,0.147063702344894,0.0398582927882671,1.1957483291626,2,1.9390949010849,0,1,0,0.287575304508209,0.54062283039093,0.384998112916946,0.636403679847717,0.422755479812622,0,0,0,0,0
"Turkey",1968,"TUR","New Turkish Lira",222611.75,225294.34375,33.3219936863007,10.9837522506714,NA,1.30152249336243,156924.765625,207215.5625,222366.640625,224472.46875,550072.9375,0.0259305592626333,0.896076440811157,0.822029590606689,236254.671875,192654.296875,222367.53125,491594.53125,0.0482711121439934,1.21101427078247,1.12640714645386,0.384998112916946,0.407964199781418,0.0458076894283295,9.00000066094455e-06,0.0845309272408485,0.0772846266627312,0.0765596032142639,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.612969934940338,0.224039927124977,0.0861124768853188,0.0154003631323576,-0.0222116503864527,0.0836889073252678,0.0832353830337524,0.0546736270189285,0.0937529727816582,0.143585175275803,0.153163805603981,0.0416515655815601,1.18517422676086,2,1.96667730808258,0,1,0,0.287575304508209,0.54062283039093,0.384998112916946,0.636403679847717,0.422755479812622,0,0,0,0,0
"Turkey",1969,"TUR","New Turkish Lira",233942.25,236162.03125,34.0901221739446,11.0055990219116,NA,1.30634188652039,164654.265625,216716,233244.078125,234906.71875,589294.8125,0.0264550540596247,0.908022105693817,0.832484602928162,248911.1875,203166.109375,233485,527092,0.0517365671694279,1.21979343891144,1.1307225227356,0.384998112916946,0.40097114443779,0.0457060635089874,9.00000066094455e-06,0.0895671844482422,0.0817465856671333,0.0811679884791374,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.611835896968842,0.221627295017242,0.0890988260507584,0.0155407395213842,-0.0200014002621174,0.0818986296653748,0.0887642502784729,0.0570125915110111,0.0950808897614479,0.147052258253098,0.15904638171196,0.0438354089856148,1.22331380844116,2,1.99425959587097,0,1,0,0.287575304508209,0.54062283039093,0.384998112916946,0.636403679847717,0.422755479812622,0,0,0,0,0
