"Country","Year","countrycode","currency_unit","rgdpe","rgdpo","pop","emp","avh","hc","ccon","cda","cgdpe","cgdpo","cn","ck","ctfp","cwtfp","rgdpna","rconna","rdana","rnna","rkna","rtfpna","rwtfpna","labsh","irr","delta","xr","pl_con","pl_da","pl_gdpo","i_cig","i_xm","i_xr","i_outlier","i_irr","cor_exp","statcap","csh_c","csh_i","csh_g","csh_x","csh_m","csh_r","pl_c","pl_i","pl_g","pl_x","pl_m","pl_n","pl_k","i_emp","yr_sch","source","i_labsh","i_labsh2","comp_sh","lab_sh1","lab_sh2","lab_sh3","lab_sh4","i_comp_sh","i_lab_sh1","i_lab_sh2","i_lab_sh3","i_lab_sh4"
"Australia",1960,"AUS","Australian Dollar",150407.015625,149499.453125,10.510835647583,4.17160129547119,1984.9833984375,2.74675846099854,100276.953125,155230.953125,152088.71875,150608.6875,400977.75,0.0557153448462486,0.81752347946167,0.843112766742706,173703.546875,109805.546875,146304.96875,523755.875,0.0876812413334846,0.813860595226288,0.720799028873444,0.685819327831268,0.0368711687624454,0.0339329950511456,0.892899990081787,0.134627342224121,0.129437208175659,0.13070921599865,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.581034481525421,0.364879369735718,0.0847767367959023,0.10936600714922,-0.117486342787743,-0.0225702747702599,0.128932729363441,0.119966551661491,0.173656553030014,0.109556347131729,0.0998594164848328,0.159363508224487,0.563839077949524,1,9.03561019897461,1,1,1,0.516782641410828,0.763256728649139,0.685819327831268,0.647761404514313,0.623364210128784,1,1,1,0,0
"Australia",1961,"AUS","Australian Dollar",154037.453125,153787.34375,10.7518062591553,4.18364667892456,1981.32141113281,2.76815295219421,104060.9765625,152172.421875,154918.65625,154120.265625,405648.46875,0.0505184009671211,0.8456671833992,0.836230754852295,176072.234375,112799.8984375,144759.921875,538677.75,0.0900408923625946,0.813145995140076,0.702974855899811,0.680521786212921,0.042360108345747,0.0336034409701824,0.892899990081787,0.13449989259243,0.128504380583763,0.129170075058937,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.586321353912354,0.312168151140213,0.0888720452785492,0.116995006799698,-0.0944651067256927,-0.00989147182554007,0.12863264977932,0.115536592900753,0.173208236694336,0.113876633346081,0.103271156549454,0.153800040483475,0.611632108688354,1,9.14970970153809,1,1,1,0.523133635520935,0.754409313201904,0.680521786212921,0.647761404514313,0.623364210128784,1,1,1,0,0
"Australia",1962,"AUS","Australian Dollar",163221.78125,162300.203125,10.9507913589478,4.28402185440063,1977.66625976562,2.78971362113953,110153.34375,163936.234375,163416.25,162546.984375,417114.0625,0.0505268946290016,0.841970443725586,0.850493669509888,187126.09375,118912.2265625,156272.171875,559753.8125,0.0946385487914085,0.833497881889343,0.731923341751099,0.670636415481567,0.0436539575457573,0.033247884362936,0.892899990081787,0.135706573724747,0.131754606962204,0.132459193468094,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.589269518852234,0.330875962972641,0.088401272892952,0.101675301790237,-0.093552753329277,-0.0166693218052387,0.129934832453728,0.123660497367382,0.174180179834366,0.125295415520668,0.117077529430389,0.165200725197792,0.626885414123535,1,9.26380825042725,1,1,1,0.515471458435059,0.746841132640839,0.670636415481567,0.647761404514313,0.623364210128784,1,1,1,0,0
"Australia",1963,"AUS","Australian Dollar",177064.03125,173808.171875,11.1602869033813,4.40647983551025,1974.01782226562,2.81144237518311,117250.5234375,174197.65625,177110.53125,174620.828125,428696.09375,0.0494645535945892,0.865232884883881,0.866831541061401,199759.078125,127133.890625,166087.296875,581841.625,0.0990926548838615,0.856533765792847,0.748838543891907,0.66170072555542,0.050033938139677,0.0330139435827732,0.892899990081787,0.13824787735939,0.134295284748077,0.136210054159164,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.586509168148041,0.326118856668472,0.0849486514925957,0.120589353144169,-0.120064578950405,0.00189855240751058,0.131989017128944,0.126157149672508,0.181460723280907,0.132240906357765,0.116314478218555,0.171467915177345,0.683452188968658,1,9.37790679931641,1,1,1,0.507123351097107,0.740729510784149,0.66170072555542,0.647761404514313,0.623364210128784,1,1,1,0,0
"Australia",1964,"AUS","Australian Dollar",185150.40625,182566.5,11.3802375793457,4.56457090377808,1970.37609863281,2.83334064483643,123077.40625,187737.3125,184922.90625,183295.96875,446826.03125,0.0475137606263161,0.880448460578918,0.909151256084442,212392.0625,134362.46875,179231.984375,609609.9375,0.104697205126286,0.869929611682892,0.771925091743469,0.668188273906708,0.0462247282266617,0.0328989550471306,0.892899990081787,0.144070789217949,0.140430182218552,0.141676649451256,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.582915782928467,0.352762222290039,0.0885524302721024,0.128249555826187,-0.133104130625725,-0.0193758476525545,0.137196809053421,0.133500441908836,0.18932032585144,0.129142597317696,0.120008289813995,0.182361602783203,0.705708801746368,1,9.49200630187988,1,1,1,0.522507071495056,0.740531265735626,0.668188273906708,0.647761404514313,0.623364210128784,1,1,1,0,0
"Australia",1965,"AUS","Australian Dollar",187980.984375,184846.84375,11.6045093536377,4.70283842086792,1966.74108886719,2.8554093837738,127682.9765625,190726.84375,187559.75,185116.703125,466863.78125,0.0474727675318718,0.851765394210815,0.880343437194824,217129.421875,139718.65625,182800.375,635058.375,0.109718009829521,0.855005264282227,0.756904423236847,0.680541634559631,0.0411459244787693,0.0328391417860985,0.892899990081787,0.149346232414246,0.14553314447403,0.147453799843788,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.591900765895844,0.340562850236893,0.0978423953056335,0.117298096418381,-0.144725054502487,-0.00287903868593276,0.142283976078033,0.137810468673706,0.192069590091705,0.136828944087029,0.12516924738884,0.186057060956955,0.650441706180573,1,9.60610580444336,1,1,1,0.542414307594299,0.745381116867065,0.680541634559631,0.647761404514313,0.623364210128784,1,1,1,0,0
"Australia",1966,"AUS","Australian Dollar",200532.625,197652.453125,11.8233213424683,4.8723726272583,1963.11279296875,2.87764978408813,134020.5625,201081.234375,200015.03125,198509.90625,487918.9375,0.0467592552304268,0.858005404472351,0.868989229202271,230551.96875,146377.609375,192769.015625,663015.6875,0.115158312022686,0.869127511978149,0.764127314090729,0.676057040691376,0.0424064844846725,0.0328005403280258,0.892899990081787,0.15449233353138,0.152071595191956,0.153224617242813,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.576676487922668,0.337820291519165,0.0984564051032066,0.113981410861015,-0.125418901443481,-0.00151568616274744,0.147061854600906,0.1472337692976,0.198013916611671,0.136157810688019,0.128401800990105,0.199178352952003,0.687292039394379,1,9.72020435333252,1,1,1,0.533421099185944,0.744403183460236,0.676057040691376,0.647761404514313,0.623364210128784,1,1,1,0,0
"Australia",1967,"AUS","Australian Dollar",208644.09375,206638.4375,12.0436372756958,5.02479267120361,1959.4912109375,2.90006351470947,142448.1875,211865.84375,208320.875,207960.46875,509393.34375,0.0463927909731865,0.860922694206238,0.875393927097321,242395.390625,154913.40625,203143.828125,691829.875,0.12063704431057,0.878027439117432,0.773750901222229,0.670348346233368,0.0453182123601437,0.0328203402459621,0.892899990081787,0.160055324435234,0.156977862119675,0.157249912619591,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.579486429691315,0.333802193403244,0.105490788817406,0.118996076285839,-0.123455382883549,-0.0143201313912868,0.152440771460533,0.150662764906883,0.201883882284164,0.136086151003838,0.134605541825294,0.202565103769302,0.730736792087555,1,9.83430290222168,1,1,1,0.541044473648071,0.733935058116913,0.670348346233368,0.647761404514313,0.623364210128784,1,1,1,0,0
"Australia",1968,"AUS","Australian Dollar",225678.859375,222428.484375,12.2763452529907,5.14747619628906,1955.87622070312,2.92265176773071,150256.15625,227503.59375,225464.875,224276.671875,535432.9375,0.0463959202170372,0.877252340316772,0.884271562099457,259765.75,162641.828125,217730.078125,726289.25,0.127315416932106,0.905891478061676,0.798411011695862,0.664248585700989,0.0485087931156158,0.0328918136656284,0.892899990081787,0.164850294589996,0.162630319595337,0.163491919636726,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.567473828792572,0.344429224729538,0.102485068142414,0.108003310859203,-0.12578772008419,0.00339628104120493,0.157181531190872,0.158312156796455,0.207313343882561,0.140422090888023,0.136735588312149,0.213900208473206,0.771566450595856,1,9.94840240478516,1,1,1,0.535344123840332,0.72940468788147,0.664248585700989,0.647761404514313,0.623364210128784,1,1,1,0,0
"Australia",1969,"AUS","Australian Dollar",242919.34375,239444.84375,12.5580778121948,5.29138946533203,1952.26794433594,2.94541621208191,159309.140625,242232.296875,242717.25,241431.90625,572136.3125,0.0460788831114769,0.907186210155487,0.904409945011139,278715.21875,173267.28125,231874.65625,763316.25,0.134140491485596,0.934007465839386,0.817065298557281,0.656886160373688,0.052975732833147,0.0329618901014328,0.892899990081787,0.172933742403984,0.170241311192513,0.171147644519806,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.556949198246002,0.343463987112045,0.102902062237263,0.1108193770051,-0.115144148468971,0.00100957334507257,0.164597779512405,0.165068730711937,0.218051493167877,0.151186183094978,0.144038572907448,0.219864636659622,0.849164307117462,1,10.0625019073486,1,1,1,0.532507181167603,0.721853494644165,0.656886160373688,0.647761404514313,0.623364210128784,1,1,1,0,0
"Australia",1970,"AUS","Australian Dollar",250441.140625,248831.390625,12.8429069519043,5.49201440811157,1948.66638183594,2.96835780143738,164857.953125,250520.359375,250905.703125,251669.8125,601014.875,0.0496900826692581,0.893891870975494,0.887145042419434,289769.09375,180283.5,239345.9375,799239,0.140985116362572,0.927989482879639,0.805992305278778,0.671027183532715,0.0481085181236267,0.0329492427408695,0.892857015132904,0.185774505138397,0.180204793810844,0.179657652974129,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.550366938114166,0.340376168489456,0.104689568281174,0.124208211898804,-0.118108563125134,-0.00153234065510333,0.175943627953529,0.169485807418823,0.237456738948822,0.14783376455307,0.150801554322243,0.228615894913673,0.794547438621521,1,10.1766004562378,1,1,1,0.558262944221497,0.726310133934021,0.671027183532715,0.647761404514313,0.623364210128784,1,1,1,0,1
"Australia",1971,"AUS","Australian Dollar",257807.640625,258319.4375,13.0841569900513,5.60463094711304,1929.96704101562,2.99199271202087,170237.59375,255640.25,258519.015625,261498.765625,636535.625,0.0501446910202503,0.89750874042511,0.871830642223358,301101.3125,187178.9375,244361,835307.125,0.150108903646469,0.932976126670837,0.796165943145752,0.67545211315155,0.045176088809967,0.0328682512044907,0.882670283317566,0.202890038490295,0.195199519395828,0.192975208163261,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.544984877109528,0.32658913731575,0.106022402644157,0.12307883054018,-0.103080801665783,0.00240558735094965,0.191578358411789,0.17986960709095,0.261035233736038,0.157609224319458,0.171842768788338,0.243006780743599,0.773794054985046,1,10.2932300567627,1,1,1,0.563220083713531,0.729378461837769,0.67545211315155,0.647761404514313,0.628983736038208,1,1,1,0,1
"Australia",1972,"AUS","Australian Dollar",270256.3125,266362.21875,13.2968721389771,5.67466831207275,1909.56774902344,3.01581621170044,176939.828125,262023.78125,270506.65625,269528.03125,676795.6875,0.0501361265778542,0.888389050960541,0.85599285364151,308921.40625,195307.40625,251180.78125,871708.1875,0.159153491258621,0.932928502559662,0.797628283500671,0.66993522644043,0.0474034771323204,0.0327209942042828,0.838697791099548,0.229806050658226,0.21954981982708,0.220346972346306,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.548795163631439,0.315677583217621,0.107685081660748,0.116252228617668,-0.0903019681572914,0.00189188646618277,0.216522201895714,0.198221042752266,0.297504514455795,0.201244950294495,0.187173634767532,0.266535133123398,0.847774028778076,1,10.4098606109619,1,1,1,0.558863401412964,0.724658250808716,0.66993522644043,0.647761404514313,0.637185633182526,1,1,1,0,1
"Australia",1973,"AUS","Australian Dollar",284649.125,278385.6875,13.4864377975464,5.82236099243164,1896.1806640625,3.03982925415039,185418.171875,278243.40625,284041,281486.40625,715404.9375,0.0513645447790623,0.889364063739777,0.878361761569977,321587.625,205960.484375,267052.4375,909659.0625,0.170014560222626,0.933880925178528,0.815459728240967,0.69223564863205,0.0404509156942368,0.032519917935133,0.703497111797333,0.311749786138535,0.302063792943954,0.304805159568787,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.553253710269928,0.329768031835556,0.105457238852978,0.12516450881958,-0.101604521274567,-0.0120389694347978,0.291973233222961,0.282716035842896,0.415502339601517,0.272364884614944,0.238172844052315,0.362125098705292,1.0037088394165,1,10.5264902114868,1,1,1,0.569936871528625,0.746609032154083,0.69223564863205,0.647761404514313,0.658919632434845,1,1,1,0,1
"Australia",1974,"AUS","Australian Dollar",273150.21875,267376.21875,13.6620483398438,5.92270660400391,1913.49877929688,3.06403350830078,195714.984375,272399.90625,275466.34375,272419.125,749916.375,0.050047293305397,0.876646816730499,0.876541256904602,325876.0625,217736.671875,260176.953125,940657.875,0.181087464094162,0.906838595867157,0.761307597160339,0.719803273677826,0.0300227105617523,0.0323015823960304,0.69666588306427,0.376463323831558,0.371203899383545,0.375356107950211,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.599097192287445,0.281496077775955,0.119336143136024,0.144013851881027,-0.155917823314667,0.0119746215641499,0.346764266490936,0.35778084397316,0.525560021400452,0.280391186475754,0.261012822389603,0.425285428762436,1.03189218044281,1,10.643120765686,1,1,1,0.622429430484772,0.757707834243774,0.719803273677826,0.647761404514313,0.687059760093689,1,1,1,0,1
"Australia",1975,"AUS","Australian Dollar",274177.8125,272623.9375,13.8312063217163,5.89838695526123,1900.21801757812,3.08843040466309,198866.65625,276715.59375,278147.78125,278566.59375,776940.6875,0.056628942489624,0.855068624019623,0.857324540615082,334306.90625,223128.203125,263746.875,972805,0.189802020788193,0.920074880123138,0.763271391391754,0.713882863521576,0.0297643933445215,0.0321172326803207,0.763871252536774,0.400583177804947,0.392137050628662,0.391547441482544,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.586508810520172,0.279462516307831,0.127383887767792,0.151093080639839,-0.130842551589012,-0.0136057278141379,0.368838369846344,0.370561242103577,0.546744644641876,0.282178580760956,0.26972770690918,0.457452386617661,0.873498916625977,1,10.7597503662109,1,1,1,0.618875801563263,0.751960754394531,0.713882863521576,0.647761404514313,0.674893915653229,1,1,1,0,1
"Australia",1976,"AUS","Australian Dollar",285668.96875,284996.9375,13.9946231842041,5.9854850769043,1910.63012695312,3.11302161216736,207847,289815.6875,288269.09375,290202.375,798394.5625,0.0547683648765087,0.854020535945892,0.851134240627289,346368.65625,232557.46875,276990.625,1006496.25,0.19723904132843,0.924088478088379,0.777058780193329,0.700886011123657,0.0342702530324459,0.0319361537694931,0.818284094333649,0.415938824415207,0.407726585865021,0.405010372400284,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.593599200248718,0.282453566789627,0.122614793479443,0.153797402977943,-0.129760429263115,-0.022704528644681,0.383368968963623,0.386902868747711,0.57361513376236,0.294080942869186,0.294436752796173,0.476506650447845,0.905478298664093,1,10.8763799667358,1,1,1,0.608200907707214,0.740440785884857,0.700886011123657,0.647761404514313,0.662902414798737,1,1,1,0,1
"Australia",1977,"AUS","Australian Dollar",287684.5625,290213.03125,14.1520652770996,6.03941106796265,1912.43640136719,3.13780879974365,212900.5,292452.125,289844.15625,295046.5625,839584,0.0537271611392498,0.845629751682281,0.829397320747375,349477.5625,237719.625,280244.65625,1041654.875,0.206513851881027,0.908214449882507,0.765808641910553,0.700094521045685,0.0322833880782127,0.0317209362983704,0.90182501077652,0.410637557506561,0.401796281337738,0.394711583852768,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.597966492176056,0.269623935222626,0.123616263270378,0.162175014615059,-0.134492158889771,-0.0188895128667355,0.378436833620071,0.378134667873383,0.566401541233063,0.278079599142075,0.306287050247192,0.460645139217377,0.8252032995224,1,10.9930105209351,1,1,1,0.61096727848053,0.738274753093719,0.700094521045685,0.647761404514313,0.660167872905731,1,1,1,0,1
"Australia",1978,"AUS","Australian Dollar",302657.6875,304091.34375,14.3092975616455,6.05728101730347,1913.28637695312,3.16279315948486,216124.828125,308240.34375,304320.875,307772.15625,893558.0625,0.051764078438282,0.859188973903656,0.851448833942413,363644.75,242295.625,295451.21875,1082694.625,0.216962739825249,0.92348325252533,0.788953304290771,0.682669162750244,0.0394759103655815,0.0315834172070026,0.873659253120422,0.461642026901245,0.446514368057251,0.44150722026825,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.580896437168121,0.299297779798508,0.121327057480812,0.145075529813766,-0.130007922649384,-0.0165888294577599,0.42681610584259,0.411021292209625,0.62838351726532,0.325239390134811,0.350336879491806,0.487811505794525,0.937853455543518,1,11.10964012146,1,1,1,0.582236647605896,0.729354023933411,0.682669162750244,0.647761404514313,0.651278078556061,1,1,1,0,1
"Australia",1979,"AUS","Australian Dollar",313169.5,314012.625,14.4732418060303,6.13732004165649,1918.70495605469,3.18797659873962,220348.53125,313440.90625,314487.75,318412.65625,945063,0.0509944744408131,0.866235196590424,0.849216639995575,374740.0625,247013.59375,300899.15625,1123365.25,0.227378934621811,0.922319948673248,0.778728842735291,0.67145711183548,0.0420166403055191,0.0315129533410072,0.894640922546387,0.495452791452408,0.478355377912521,0.472458869218826,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.573089241981506,0.292363941669464,0.118932627141476,0.161841586232185,-0.132187753915787,-0.0140396319329739,0.457155257463455,0.437885910272598,0.679993391036987,0.367995798587799,0.388471692800522,0.511491894721985,0.977526903152466,1,11.2262706756592,1,1,1,0.571804404258728,0.720216989517212,0.67145711183548,0.647761404514313,0.641695141792297,1,1,1,0,1
"Australia",1980,"AUS","Australian Dollar",323898.03125,324801.15625,14.6491136550903,6.30363798141479,1919.11022949219,3.21336030960083,230255.953125,334341.28125,327855.25,330956.125,994860.125,0.0514315329492092,0.880203485488892,0.895768702030182,387319.625,255988.375,317991.28125,1172549.125,0.241438984870911,0.913046956062317,0.788229405879974,0.672304034233093,0.0410032905638218,0.0314826406538486,0.878244340419769,0.552217662334442,0.529112279415131,0.524154722690582,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.574614524841309,0.314498901367188,0.121115006506443,0.172729760408401,-0.150476038455963,-0.0324821881949902,0.5070840716362,0.477998822927475,0.766348004341125,0.386832803487778,0.399806767702103,0.566443383693695,1.02974569797516,1,11.3429002761841,1,1,1,0.581620395183563,0.716505289077759,0.672304034233093,0.647761404514313,0.640377283096313,1,1,1,0,1
