"Country","Year","Ny","No","n","p","p1","dep","K","L","Y","theta","tau","u","k"
"France",1970,1.48550559563973,0.546489342702738,1.13420764298084,0.417253486705376,0.583439336814264,0.367881039497124,1,1,1,0.729751169681549,0.33749,0.326828520245761,1
"France",1971,1.49884646637233,0.554432225520731,1.13985586401093,0.421639465839358,0.590570322349973,0.369905949648484,1.06142934009661,1.00334487964406,1.05339071418715,0.72604238986969,0.33178,0.330588621213173,1.05789082261839
"France",1972,1.51320591713995,0.563574455613848,1.15155429715832,0.428881871779496,0.597100088599201,0.372437385573431,1.15493756776803,1.00982607500819,1.12975483294269,0.72944313287735,0.33607,0.332657859997781,1.14369949078475
"France",1973,1.52812605502427,0.571438932591294,1.16289719328844,0.434862509320672,0.60284498160811,0.373947509573886,1.23383053798344,1.02464161334195,1.21012281934464,0.717031717300415,0.33583,0.329478343770748,1.20415813872639
"France",1974,1.54317103449653,0.574202959535406,1.17608536378959,0.43761299393141,0.607032514728256,0.372092883225186,1.32469211372591,1.03572308960669,1.28238663431516,0.719950377941132,0.33678,0.328834544937788,1.27900220340647
"France",1975,1.5579799524285,0.569994002685469,1.19493379087447,0.437171924672709,0.609299933231612,0.365854516803629,1.40507496726826,1.03007061442343,1.28714761331592,0.738399684429169,0.35009,0.338842189324831,1.36405693706225
"France",1976,1.56788929442914,0.561091785173507,1.21386599929882,0.434399445756775,0.611213959041021,0.357864415024147,1.44647404348542,1.04042908098932,1.32393064025061,0.737064898014069,0.36838,0.336414194110477,1.39026683309352
"France",1977,1.5779891520889,0.546080093359509,1.23503007005704,0.427395419712336,0.610899213604781,0.346060739794454,1.53490191800436,1.04997900521973,1.39758337222666,0.733530104160309,0.36841,0.334609490927242,1.46184058002489
"France",1978,1.58919404738133,0.529771654521657,1.2570725316832,0.419056059303083,0.609718822963294,0.333358695493865,1.6213766957927,1.05571415599957,1.47767345102408,0.736456513404846,0.36798,0.335692102711329,1.53581032003644
"France",1979,1.60258116614126,0.518669751160668,1.33987376345447,0.433645425367729,0.609907142713148,0.323646478642662,1.68540099211843,1.06197848416704,1.53246764686112,0.734423220157623,0.38209,0.33733248174624,1.58703873689152
"France",1980,1.61880130424307,0.516253298645703,1.39082300545825,0.443548545777756,0.612781620210724,0.318910849214503,1.75588337507522,1.06571388547358,1.56379518386097,0.736165642738342,0.39528,0.34166479685912,1.64761236482804
"France",1981,1.63838678209847,0.523805148229265,1.44763400590169,0.462819984467798,0.617191696482385,0.31970786993189,1.83407205124899,1.06388234423351,1.59780180662176,0.731935262680054,0.39633,0.350652510226632,1.72394255924078
"France",1982,1.65962656312563,0.538668984378903,1.45837713192034,0.473348972562496,0.624090270483887,0.32457240462843,1.96928763923347,1.066152976817,1.70740766443045,0.732348680496216,0.404,0.357594653818343,1.84709669442821
"France",1983,1.68135105905457,0.557861630554824,1.48669825365473,0.493277062788539,0.632465533552464,0.331793665308963,2.04066644547303,1.06628511491953,1.74636117509622,0.72384637594223,0.40894,0.36581649074578,1.91380937135847
"France",1984,1.70188363846551,0.576434635061531,1.51555901973951,0.513325759007503,0.640443177044172,0.338703905503944,2.09566497749099,1.06083066832506,1.77896232456253,0.709904313087463,0.41921,0.376672620648995,1.97549433671617
"France",1985,1.71988980235944,0.591160208563635,1.46410886519229,0.503243231583542,0.646957313904233,0.343719817253786,2.18961973820791,1.06014140741186,1.84610360939735,0.703451871871948,0.42042,0.383599224812251,2.06540346683889
