"Specification","break_year","PG","SR","DE","IE","Country","Year","Sequence","Period","Ny","No","n","p","p1","eta","AK","AL","k1","k2","k","X","L","w","r","Y","u","theta","tau","b","h","S","K","alpha","gamma","phi","sigma","a","omega","beta","A"
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","France",2030,3,2,1.85812632086635,1.17464704210048,1.05432654228493,0.666510958052407,0.742598301973306,3.84625995412632,1,1,3.30656235021823,0.233149042634158,9.111,0.20060774591851,0.67435084343389,30.1377167289936,2.0953238984907,33.1970868009398,0.63708019424671,0.61220416168545,0.538307184129574,11.3851990073089,3.73960072186733,7.58741404392697,6.14401053452617,0.66897175856968,0.5,0.270248830318451,1.32090084649343,NA,0.982570839854923,0.739004473921546,23.891
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","France",2040,4,2,1.81585672907761,1.24357431883289,0.997947510495219,0.683436019881079,0.773731138264388,3.84625995412632,1,1,3.6093645509076,0.233149042634158,10.3,0.205032341890418,0.636319311403859,31.2530858130034,1.98017828852124,32.8652065993657,0.649576257193437,0.6051062537413,0.546605753394272,11.5431541273925,3.49695931848399,7.71909221038991,6.55408890745975,0.66897175856968,0.5,0.270248830318451,1.32090084649343,NA,0.982570839854923,0.739004473921546,23.891
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","France",2050,1,3,1.92115195712475,1.35231689001468,0.973602389188466,0.685327857682168,0.800578416558011,3.84625995412632,1,1,3.80171718242902,0.233149042634158,11.077,0.20768450183802,0.659355096637924,31.943758024336,1.91551579789942,35.0525871965152,0.656791804420961,0.600876606940115,0.551410526950964,11.6423017720851,3.42977728549816,8.41888506187667,7.30367640545829,0.66897175856968,0.5,0.270248830318451,1.32090084649343,NA,0.982570839854923,0.739004473921546,23.891
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","France",2060,2,3,1.84621643783986,1.29946237044693,1.00492259323647,0.707316362457828,0.819853976974278,3.84625995412632,1,1,3.91600312094833,0.233149042634158,11.547,0.209209436794829,0.626118414525591,32.3486113691753,1.8797180856175,33.844027026128,0.660864023473774,0.598453051905914,0.554118009303545,11.7008407850004,3.44558816897446,8.25529623661732,7.229789332527,0.66897175856968,0.5,0.270248830318451,1.32090084649343,NA,0.982570839854923,0.739004473921546,23.891
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","France",2070,3,3,1.87868886093398,1.37984145072725,1.01106627673088,0.742598301973306,0.858609575026038,3.84625995412632,1,1,4.03867516420729,0.233149042634158,12.057,0.210802792583936,0.629295350744544,32.777784284768,1.8433448889243,34.6131281561373,0.665034820916705,0.595927278374426,0.556905123775757,11.7632094849114,3.31875146104578,8.69632764482905,7.58741404392697,0.66897175856968,0.5,0.270248830318451,1.32090084649343,NA,0.982570839854923,0.739004473921546,23.891
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","France",2080,4,3,1.83170370187444,1.40498489391427,1.00872699511094,0.773731138264388,0.897365173077799,3.84625995412632,1,1,4.21415985701767,0.233149042634158,12.798,0.213013827715812,0.603148320861847,33.3839479654808,1.7945465025026,33.9877420877693,0.670717310750299,0.592433357506408,0.560703615293806,11.8518076375654,3.20035313967081,8.78011748497984,7.71909221038991,0.66897175856968,0.5,0.270248830318451,1.32090084649343,NA,0.982570839854923,0.739004473921546,23.891
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","United States",1970,1,1,1.5292795645603,0.45598255062876,1.59727372629601,0.476256248136138,0.560957405255052,3.00821080726832,1,1,0.653902676249728,0.142415238128972,1,0.170099987957235,1,15.4236029171944,7.41639708280562,22.84,0.346097323750272,0.67528909444809,0.25721,9.66447791345474,1.66555877459957,4.52187627888963,1,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","United States",1980,2,1,1.782992923458,0.54880284102489,1.76140352737387,0.542157653738335,0.634152212887378,3.00821080726832,1,1,0.797412309316031,0.142415238128972,1.29,0.176672928473118,1.10215542991379,16.5109065539325,6.4585333759099,27.3802021533205,0.381850923010829,0.664625674029544,0.280827437112313,9.95121138796877,1.6653597811446,5.91632579136558,1.42178050458879,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","United States",1990,3,1,1.9579478111275,0.607457287161162,1.60929895769471,0.499288271891971,0.668439713869851,3.00821080726832,1,1,0.960757995536182,0.142415238128972,1.64,0.183035293309558,1.14702074047763,17.641813967996,5.68064565189335,30.9214686674616,0.414171953941352,0.654416733517999,0.302072649552129,10.253266323672,1.68880802923477,6.93309703379918,1.88111401438331,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","United States",2000,4,1,2.19587923516963,0.645645510635254,1.70356699419654,0.500892929015935,0.644116777375506,3.00821080726832,1,1,1.07681431169911,0.142415238128972,1.899,0.187000649717596,1.24515754986496,18.3884366500193,5.25749999490777,35.3281443521143,0.432957181833011,0.648109351478426,0.314582485927823,10.4541001217704,1.81938194882818,7.71892898083458,2.36455418719356,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
