"countrycode","year","v_c","v_i","v_g","v_x","v_m","v_gdp","q_c","q_i","q_g","q_x","q_m","q_gdp","pop","xr","xr2","v_gfcf","q_gfcf","emp","avh"
"BLZ",1998,1067.1,262.8,197.5,724.6,784.5,1377.984915,1442.3283662836,338.080023089464,296.254520485237,894.268943499557,973.089827997875,1803.95367830948,0.230244,2,2,259,374.576136909064,0.0732999965548515,NA
"BLZ",1999,1133.5,360.3,197.9,806.8,987.1,1465.464706,1566.92319594097,455.237728085565,289.053377835438,1010.30579975806,1212.53190897893,1962.32269682522,0.238988,2,2,360.4,512.755622402093,0.0777999982237816,NA
"BLZ",2000,1232.952154,527.653247,214.811302,881.534565,1226.026103,1664.144929,1695.57777752376,660.455487244302,309.376853999693,1098.71637041358,1456.16211020732,2217.80906927321,0.247315,2,2,476.983631,671.174630692742,0.0819006934762001,NA
"BLZ",2001,1363.026355,432.260096,228.288147,886.960458,1204.854869,1736.676757,1860.1425909606,551.909569829949,328.253362394633,1152.81364487567,1444.52930468059,2321.64114988735,0.255063,2,2,438.412938,629.251453649174,0.0859000012278557,NA
"BLZ",2002,1465.292161,444.498568,266.848353,980.343366,1233.391939,1850.126431,1984.82825849933,554.502280076087,371.360956072071,1263.64633442324,1482.35416718538,2431.54464960939,0.262378,2,2,421.497729,595.620889147919,0.0847000032663345,NA
"BLZ",2003,1537.837819,405.918113,289.607383,1053.466733,1306.03497,1967.028225,2058.2317834299,494.47303496977,391.020164843903,1430.12272626833,1513.67729788047,2658.47233799155,0.269425,2,2,374.78288,512.167043325509,0.0891851633787155,NA
"BLZ",2004,1591.736903,413.673879,295.326695,1069.706884,1237.964236,2102.735321,2053.34104669308,489.792048497568,387.47081140409,1511.78409556592,1400.80248518469,2785.79666167936,0.276504,2,2,373.244514,484.558580109047,0.0937968119978905,NA
"BLZ",2005,1603.61,466.175,322.003,1218.05,1397.1,2204.083225,2011.7374306008,539.703909774965,402.776527533529,1681.41254936537,1494.03077786019,2840.05768440536,0.2838,2,2,412.634,523.524299219499,0.0986000001430511,NA
"BLZ",2006,1613.51,470.13,345.171,1488.54,1501.15,2420.310308,1962.57333589691,500.607557729852,401.727726667377,1894.57879465206,1500.94334002045,2977.02947891607,0.291329,2,2,450.661,532.863385271144,0.102200008928776,NA
"BLZ",2007,1710.75,506.113,388.124,1576.86,1580.06,2543.199865,2028.1024183295,512.380873273162,441.998218115502,1794.75721661124,1506.29992826539,2992.11536610803,0.299025,2,2,485.28,550.237120465923,0.111800000071526,NA
"BLZ",2008,1783.84,700.54,420.902,1707.26,1906.58,2702.681407,1989.02991429814,685.896980951934,457.443188636363,1850.60700951862,1704.96792788575,3096.53439665653,0.306823,2,2,652.084,705.175458470005,0.114500001072884,NA
"BLZ",2009,1880.91,510.063,425.259,1380.38,1503.36,2634.622617,2070.12924724978,513.911697857698,471.433546919738,1669.88365451689,1340.99456161642,3103.26837378696,0.314655,2,2,511.724,572.417601646797,0.117368139326572,NA
"BLZ",2010,1961.562,369.591724,445.594,1626.587446,1615.353725,2754.358275,2188.82141236663,326.928813369392,489.551589318255,1903.8780314882,1486.58375355789,3196.47563364167,0.322464,2,2,427.344,450.989927848959,0.120224982500076,NA
"BLZ",2011,2091.408,502.485,458.73,1829.477784,1879.426377,2921.600424,2295.29898510666,451.259900829122,482.544896139402,1952.4714263367,1667.27116344806,3257.87557671049,0.330237,2,2,452.887,445.741361407988,0.123065702617168,NA
"BLZ",2012,2167.747,454.369629,470.36,1963.103288,1943.329193,3045.79958,2337.73554291385,389.89099038792,502.113248587862,2076.10233731409,1696.34647032807,3336.59815499769,0.338,2,2,456.316,444.254063009155,0.125900015234947,NA
"BLZ",2013,2273.405,571.429,490.508,2064.608156,2103.549094,3158.827031,2439.99392394063,500.303342839683,505.558267104114,2155.63928270192,1874.76042132018,3379.99690075677,0.345715,2,2,561.496,552.39705731552,0.129099994897842,NA
"BLZ",2014,2351.276,648.483,510.941,2072.426412,2170.650246,3325.605198,2460.58932011617,579.771571100722,531.380071606962,2125.64554615676,1940.0951595786,3502.93247730784,0.353366,2,2,597.335,584.013726847624,0.133799999952316,NA
"BLZ",2015,2453.883,746.759,537.797,2027.721999,2284.426147,3447.570713,2584.01919735721,695.87287772558,562.159150025925,2108.48170269841,2125.80395928284,3602.72848404259,0.360933,2,2,710.387,728.003218729234,0.138699993491173,NA
"BLZ",2016,2642.799,765.466,596.633,1867.493347,2187.338994,3550.200357,2709.47211830579,691.749694730968,608.620829496387,1904.42025805536,2159.64080200376,3605.77351567033,0.3684,2,2,760.58,780.204659203807,0.145099997520447,NA
"BLZ",2017,2587.299,665.488198,612.027,2019.388944,2146.42741,3673.186932,2587.299,665.488198,612.027,2019.388944,2146.42741,3673.186932,0.375769,2,2,686.631,686.631,0.14920000731945,NA
"BLZ",2018,2695.224246,765.186204,612.094681,2075.724731,2324.141999,3742.406328,2633.54357854943,700.174443729191,641.846566236318,1989.44372557483,2221.92471288703,3749.59409357705,0.383071,2,2,757.488929,732.022281549551,0.153913795948029,NA
"BLZ",2019,2756.929596,764.236788,633.293271,2072.417457,2315.265588,3813.237456,2652.27021396475,702.095849028684,671.150691100042,1955.46343704911,2255.23309632287,3759.86761013974,0.390353,2,2,767.189443,736.384501752766,0.158518478274345,NA
"BMU",1970,181.025874,36.87431,25.895258,136.115233,113.153174,265.53611,1745.33673213604,309.574035500638,318.052066639875,1571.56192236166,881.409107259309,3148.74282623957,0.052565,1,1,37.325096,313.358557601992,NA,NA
"BMU",1971,204.764315,40.901867,29.269777,154.919922,127.96003,300.883912,1802.16885401307,313.463094541375,328.170868722283,1632.80620065692,909.887662394434,3256.98069717336,0.053162,0.999999999,0.999999999,41.40189,317.295163060934,NA,NA
"BMU",1972,228.453179,45.666355,32.618546,172.190023,142.265873,335.519057,1835.78618821266,319.538581525122,333.909589768477,1656.98687408866,923.629654571109,3316.01995853429,0.053752,1,1,46.224623,323.444918363937,NA,NA
"BMU",1973,262.358726,52.827796,37.481205,196.491861,163.344308,384.122285,1868.80630587174,327.667480426974,340.111816775354,1676.09851923588,940.037126118227,3365.21880812115,0.054329,1,1,53.473613,331.673197970195,NA,NA
"BMU",1974,304.195768,62.171946,43.611622,227.873971,190.027376,445.553344,1884.45058183734,335.373003001135,344.170169500828,1690.4894132442,951.086409384708,3394.73816315082,0.054883,0.9999999995,0.9999999995,62.931994,339.472916170734,NA,NA
"BMU",1975,335.118278,71.411552,48.016648,251.749947,211.258358,491.733538,1951.92673808438,362.189561868391,356.284248810314,1755.98572225194,994.149073389024,3522.65576730869,0.0554,0.999999999,0.999999999,72.284554,366.617307842743,NA,NA
"BMU",1976,371.416999,66.786096,52.897419,289.763438,231.817214,550.599031,2104.76256718075,329.556182340059,381.869756664973,1966.39671547286,1061.35156986156,3837.53035640362,0.055884,0.999999999,0.999999999,67.602552,333.5849868147,NA,NA
"BMU",1977,407.985023,81.843969,57.91913,301.700064,249.636765,597.643785,2181.47135857307,376.583973268954,400.411674535716,1920.90342724919,1071.21398113454,3934.98177410038,0.05633,0.999999999,0.999999999,82.844507,381.187665404135,NA,NA
"BMU",1978,448.357103,93.500534,64.23478,325.27919,278.846852,646.442539,2254.90808586465,400.821342329858,408.391745038984,1931.96935237556,1103.4023906731,4014.67243713261,0.05676,0.999999999,0.999999999,94.643573,405.721361684992,NA,NA
"BMU",1979,512.075044,112.420309,74.709517,384.00641,325.247564,751.525863,2305.62305909177,447.849127679457,434.679017874655,2096.2016831784,1153.03989818081,4278.28189338098,0.057178,0.999999999,0.999999999,113.79464,453.32405427384,NA,NA
"BMU",1980,609.44661,156.708171,87.063544,464.376424,401.790105,902.432406,2381.78643145714,544.25611010458,450.873829147277,2236.54564465912,1274.85739303158,4440.93474255244,0.057573,0.999999999,0.999999999,158.623919,550.909608436971,NA,NA
"BMU",1981,679.913683,161.987284,101.666559,499.034308,439.875027,986.968886,2381.96819911258,515.134998855382,468.242242606873,2134.31753346522,1274.96572021674,4284.59152882801,0.057986,0.999999999,0.999999999,163.967569,521.432493856337,NA,NA
"BMU",1982,721.788978,214.813846,119.257954,538.324681,479.28768,1101.104097,2380.69588358813,617.329981071928,488.661859294742,2092.86428779492,1317.45014202799,4288.56452142515,0.058387,0.999999999,0.999999999,217.439932,624.876801962949,NA,NA
"BMU",1983,793.463737,238.906443,136.510461,590.507591,514.111508,1226.389729,2448.67924813678,651.153794843173,500.866626359212,2103.227742582,1373.04843320644,4325.72211511859,0.05879,0.999999999,0.999999999,241.82706,659.11411110318,NA,NA
"BMU",1984,868.341224,285.00125,152.284182,625.214496,598.271033,1291.037115,2544.83790047025,734.175947944822,513.071432511229,2096.90421753865,1522.71915914743,4237.61850284603,0.05919,0.999999999583333,0.999999999583333,288.485373,743.151204391176,NA,NA
"BMU",1985,937.953856,295.594906,166.394268,674.186527,613.505002,1428.256203,2655.17455645287,708.85329669735,527.623322507861,2146.96443971684,1527.48786285079,4417.56506122289,0.059602,1,1,299.208536,717.518985741885,NA,NA
"BMU",1986,1006.220663,272.423497,172.956382,776.174825,635.051518,1585.802885,2743.15340742147,636.141111409106,516.59206876209,2333.85553503219,1555.77472458291,4613.40274500592,0.06001,1,1,275.753857,643.917896213364,0.0326913185417652,NA
"BMU",1987,1106.25107,308.845835,188.884143,844.118003,700.180228,1735.769786,2887.30029362881,682.445416267425,529.266319281537,2413.9517538319,1639.65973740281,4796.85449132259,0.060419,1,1,312.621456,690.788268762143,0.0344531238079071,NA
"BMU",1988,1217.251351,394.409984,208.354829,879.707287,801.716727,1854.571887,3021.44970544527,811.410024828072,548.512332695042,2387.60428686555,1760.17676650133,4860.18631513807,0.060839,1,1,399.231622,821.329462895066,0.0356276631355286,NA
"BMU",1989,1314.778978,377.686887,230.75228,929.929354,846.719828,1966.357992,3090.52380933013,731.64373797847,571.983167834169,2400.95376211004,1769.82237938014,4866.26232479069,0.061243,1,1,382.304086,740.588037745357,0.035431906580925,NA
"BMU",1990,1395.797909,342.965204,250.469431,966.204933,883.989476,2034.951875,3075.43661343765,627.459094179153,584.657358455749,2376.01128174714,1748.58024799345,4737.49576081138,0.061634,1,1,347.157932,635.129742053447,0.0348446369171143,NA
"BMU",1991,1446.138968,323.124241,264.333052,946.351407,841.362316,2114.195038,3033.99213535952,564.875945967498,577.616106213772,2233.2083234255,1589.26364367179,4749.88138035879,0.06202,1,1,327.074415,571.781519712386,0.0338658541440964,NA
"BMU",1992,1490.936687,330.564602,268.338099,961.547933,871.87684,2150.214657,3035.26454033447,561.077558107373,566.115441631499,2212.48162442988,1632.94038683502,4620.41354990633,0.062389,1,1,334.605734,567.936696868243,0.0328870713710785,NA
"BMU",1993,1539.229001,337.65066,270.494662,1063.02151,908.214748,2290.22135,3055.62299174212,564.333300627555,556.257717086191,2357.21688544446,1677.70063000629,4732.35419367028,0.06275,1,1,341.778419,571.232241268349,0.0326913148164749,NA
"BMU",1994,1603.751238,333.399025,293.292618,1129.445035,965.283897,2382.30629,3110.155150135,542.628192804062,589.116786809445,2455.58061324678,1734.05757956813,4807.13701467131,0.063101,1,1,337.474808,549.261789778593,0.0333764664828777,NA
"BMU",1995,1663.503732,357.137319,305.307756,1175.769929,949.211361,2556.766532,3170.14107011749,562.524580181504,593.81091830112,2446.79807970537,1660.36002717766,5066.54050173727,0.063442,1,1,361.503301,569.401408955677,0.0333764664828777,NA
"BMU",1996,1722.503953,406.031119,324.408746,1263.762718,1005.348769,2714,3233.76195075807,658.388868878648,612.587619874902,2522.32719660499,1721.05201830533,5262.84533775597,0.063774,1,1,410.994825,666.437633187243,0.0338658541440964,NA
"BMU",1997,1826.518314,472.460093,343.748317,1415.829535,1178.565659,2932.715906,3319.5306799238,741.623880686322,628.364467394806,2735.53519545966,1953.10877969441,5505.23887810505,0.06408,1,1,465.223286,730.264214609471,0.0345510020852089,NA
"BMU",1998,1911.326673,596.834879,340.640194,1531.711628,1261.485998,3130.46,3381.52598983039,911.992384478145,606.157368056683,2880.8907731462,2035.04277779657,5720.48392388199,0.064393,1,1,579.945777,886.185024776778,0.0345510020852089,NA
"BMU",1999,2031.782859,663.998213,358.352343,1529.77954,1339.881218,3324.9,3498.95469538688,987.668853341563,620.736319978769,2800.8253780597,2104.09234042284,5914.39842513323,0.0647,1,1,643.845738,957.692911410459,0.0369979552924633,NA
"BMU",2000,1875.881109,698.587886,377.720317,1629.778799,1423.135931,3480.218951,3178.54897346389,1022.36412686812,643.735326051808,2935.79645647508,2198.79633982547,6090.86129270245,0.065012,1,1,677.819758,991.970543648438,0.0368999987840652,NA
"BMU",2001,1860.622881,690.289261,409.087712,1648.656515,1511.904021,3680.483,3196.51431332642,1024.23177163079,706.864327254845,3010.99557122021,2368.34759259403,6530.69723429365,0.065329,1,1,673.933201,999.963110277967,0.03680220246315,NA
"BMU",2002,2270.960902,622.083447,563.208896,2052.966862,1749.487317,3937.228,3593.08569158851,850.088590864664,896.267303566784,3453.10882285107,2523.94823746594,6434.18757886169,0.065656,1,1,585.862626,800.592165855542,0.0369979627430439,NA
"BMU",2003,2448.995967,598.390362,676.21894,2323.129775,1860.172652,4186.525,3768.756888264,795.247864753787,1046.54462741502,3800.1800686104,2609.90848745544,6653.63890582022,0.065943,1,1,547.974598,728.246403472011,0.0369000807404518,NA
"BMU",2004,2334.679207,794.611601,716.555234,2586.494117,1508.796743,4484.702566,3433.03908381172,1009.05310412265,1059.64716013043,4042.81058952826,2022.75802612814,6810.52154731982,0.06615,1,1,766.241605,973.026909071233,0.0375852286815643,NA
"BMU",2005,2493.799438,836.249583,753.337537,2264.909382,1529.351948,4868.135685,3434.87739250563,994.666627430522,1043.47899070976,3315.92889619583,1920.45069805287,6924.55574112672,0.066257,1,1,836.273246,994.694773090482,0.0380746200680733,NA
"BMU",2006,2648.506,843.242,764.15,2837.092,1734.904,5368.123,3460.6706064755,951.461993299196,1004.08466237411,3940.26481032468,2066.65875798114,7243.51401622296,0.066248,1,1,843.242,951.461993299196,0.0388576462864876,NA
"BMU",2007,2797.225041,918.627585,833.119115,3327.559242,1926.320613,6085.08898,3563.13853685533,1005.19164316167,1058.89725005459,4301.51715352856,2227.49098994126,7722.21528656673,0.066129,1,1,918.627585,1005.19164316167,0.0390534028410912,NA
"BMU",2008,3086.838183,1119.551693,877.071423,3321.673404,1893.651132,6578.290955,3743.92505703255,1187.64265915581,1054.73151434369,4156.56420956291,2090.95596779069,8058.78273093048,0.065931,1,1,1119.551693,1187.64265915581,0.0393470376729965,NA
"BMU",2009,3145.432283,974.055753,900.705471,3202.124004,1665.516911,6524.29266,3716.01915802808,1023.41447640625,1034.28537201932,3901.00561063454,1856.63139639555,7820.822638229,0.065674,1,1,974.055753,1023.41447640625,0.0358234234154224,NA
"BMU",2010,3106.999652,865.343,916.648,3370.007,1579.023,6634.525826,3602.65200426158,904.426982431073,1033.90737538415,4053.94516171746,1714.44759441625,7866.39535587375,0.065389,1,1,865.343,904.426982431073,0.0364106930792332,NA
"BMU",2011,3102.886173,794.297,886.595,3316.64,1498.077,6312.690954,3473.6663466546,823.836080701004,966.941457954618,3993.97828693573,1563.05983809119,7571.97599463675,0.065078,1,1,794.297,823.836080701004,0.0366064496338367,NA
"BMU",2012,3089.427305,702.521,899.708,3221.785,1484.189,6378.187593,3377.52571377763,723.455933280493,965.487915977849,3583.09763249503,1516.54356169392,7170.26013822133,0.064737,1,1,702.521,723.455933280493,0.034648884087801,NA
"BMU",2013,3115.143644,704.322,882.953,3337.183,1594.256,6465.755981,3347.65683832208,721.427881039664,929.316354391176,3623.4640771328,1612.74664189484,7150.20463053676,0.064386,1,1,704.322,721.427881039664,0.0352361537516117,NA
"BMU",2014,3122.210587,775.746,823.23,3281.476,1626.299,6413.988213,3285.05948412024,788.311744509347,854.639759014181,3516.41641584516,1638.86290026247,6885.57045840652,0.064033,1,1,775.746,788.311744509347,0.0350429676473141,NA
"BMU",2015,3216.886013,791.397,832.027,3325.33,1552.149,6654.5414,3332.34161257984,799.837014463217,852.99467844951,3439.85772419002,1573.29314242394,6938.97059729717,0.063692,1,1,791.397,799.837014463217,0.0348563529551029,NA
"BMU",2016,3347.07977,883.41,837,3403.73,1615.949,6899.911486,3410.47533390388,889.482600907561,848.849948552276,3442.02923725013,1636.02542691847,6893.36704202042,0.063362,1,1,883.41,889.482600907561,0.0346757546067238,NA
"BMU",2017,3491.119718,983.043,830.432,3466.722,1713.532,7142.315691,3491.119718,983.043,830.432,3466.722,1713.532,7142.315691,0.063049,1,1,983.043,983.043,0.0345044620335102,NA
"BMU",2018,3478.158874,968.986,848.594,3703.9,1820.969,7263.476019,3424.68411112966,956.894053723466,827.927032061267,3697.46120666183,1783.76234631162,7149.84535664726,0.062756,1,1,968.986,956.894053723466,0.0343441143631935,NA
"BMU",2019,3547.3,1093.6,875.9,3762.2,1917.5,7361.2,3433.79605060898,1072.22367450002,841.165530169945,3711.97383728021,1860.12695922898,7321.99334057902,0.062506,1,1,1093.6,1072.22367450002,0.0342072956264019,NA
"BOL",1950,5.81256269935478e-05,7.40093274861801e-06,4.11527824788546e-06,1.23460021150141e-05,1.03615356246986e-05,7.16262796372064e-05,27143.2950755553,4748.46963917527,4452.47856514659,11905.0418945252,6065.43922290073,42929.791715727,2.85371787129378,5.99999984927881e-08,1.48756834033617e-07,NA,NA,1.73363149166107,NA
"BOL",1951,9.66966441199498e-05,1.9187603354973e-05,6.17884704962843e-06,2.3148753624591e-05,2.07483733917805e-05,0.000124463432085087,30515.1317125638,7513.75491130474,3697.14717157701,12593.194693964,8453.40730683443,46860.693720879,2.91318429639175,5.99999984927881e-08,2.21188057408637e-07,NA,NA,1.71657013893127,NA
"BOL",1952,0.000137061657812721,2.5126621665356e-05,6.17884704962843e-06,2.93217560463401e-05,2.96043869794275e-05,0.000168084427417453,31751.4714517559,7234.4336286371,3175.37252904477,12386.7492920035,8405.6481726197,47067.5532714263,2.97472332402235,5.99999984927881e-08,2.92334230657165e-07,NA,NA,1.69967651367188,NA
"BOL",1953,0.000464646194807235,5.02532433307121e-05,1.23339744785612e-05,3.0865004832788e-05,3.99785745848125e-05,0.000518119656633788,30908.5118074541,4217.75857287313,1739.24923460353,8601.90956570108,6256.47656337349,39550.2360222016,3.03833077257589,1.899999964114e-07,1.05935529040661e-06,NA,NA,1.68294954299927,NA
"BOL",1954,0.000855738333942487,0.000130201596403232,1.95683250950094e-05,4.47542548247554e-05,5.18709380269248e-05,0.000998391179071444,30515.1289641928,5670.2313464979,1421.21513007096,9496.50852091041,7020.62638773059,40659.6286501725,3.10401623515691,1.899999964114e-07,1.9673635749787e-06,NA,NA,1.66638672351837,NA
"BOL",1955,0.00188370068750235,0.000470553094988495,3.40370263279059e-05,0.000112657266912081,0.000131575069410695,0.00236937238637904,30683.7227939504,9273.48247294136,1123.0580422218,10459.9216039843,7880.295043422,44690.2740332133,3.17177430027055,1.899999964114e-07,4.17561321847989e-06,NA,NA,1.65038967132568,NA
"BOL",1956,0.00351624136094795,0.000815473050727392,0.000104008615897559,0.000571002596682536,0.000656610174450686,0.00435011411029746,28492.0278943956,8239.99190277385,1769.06496817876,10391.1064439805,7163.90491986633,42697.8401576632,3.24160718171016,7.75999987138459e-06,7.75999987138459e-06,NA,NA,1.62899112701416,NA
"BOL",1957,0.00385710147980955,0.000825752115702855,0.000263282929381887,0.00103011959268297,0.00135370505728332,0.00462254970973004,27649.0668546215,7597.55124583014,4079.78184895137,11079.2596247078,8548.92647818174,42787.7409382762,3.31355817143465,8.33000021589016e-06,8.33000021589016e-06,NA,NA,1.60787010192871,NA
"BOL",1958,0.00452088165000565,0.000836031238885975,0.000319023019382568,0.000829496995786231,0.001265144895941,0.00524028665487716,28773.0133254438,7094.77220556209,4457.44776822678,8533.09374464544,7259.42399042676,42229.3893612264,3.38771163956848,9.71000018832971e-06,9.71000018832971e-06,NA,NA,1.58702290058136,NA
"BOL",1959,0.00529230175970304,0.000705829613378914,0.000372391176417517,0.00121402355252683,0.00155612813353179,0.00602841651414966,29728.3689257713,5558.50247548842,4487.26319737456,11698.5967518802,8931.00193640115,43252.4176086971,3.46414851255754,1.18999997887032e-05,1.18999997887032e-05,NA,NA,1.56644606590271,NA
"BOL",1960,0.00606372186940042,0.000999354244240498,0.0003984822644176,0.00112142855258038,0.0015940824385005,0.00698890344684034,29953.156513889,7653.4157156927,5018.97623914548,10803.9986470695,9122.03846641353,45139.5910760894,3.54294159960547,1.18999997887032e-05,1.18999997887032e-05,NA,NA,1.5467916727066,NA
"BOL",1961,0.00688651000923458,0.000808366477744011,0.000463351468899357,0.00132320063435484,0.00170422565107596,0.00777720187549739,32378.4333861232,6195.17055358706,5579.0739311936,10866.4433595704,9656.19136087742,45972.0194877368,3.62414599956905,1.18999997887032e-05,1.18999997887032e-05,NA,NA,1.56814134120941,NA
"BOL",1962,0.00720188099228492,0.00129693961595751,0.000506597605220528,0.0013678028362187,0.00208448872952235,0.00828873172648112,30474.4549454506,10825.4823034029,6096.93006259393,11722.4248319753,11435.6964813295,48870.5027755878,3.70785419981502,1.18999997887032e-05,1.18999997887032e-05,NA,NA,1.58978593349457,NA
"BOL",1963,0.00770125710961336,0.00134579702873188,0.000569407451860811,0.00157725390538477,0.00226047842661124,0.00893323674483516,33478.9485661347,9832.38654064604,6585.06011092621,13149.0602345309,12012.0393074719,52155.3620501821,3.7942273153041,1.18999997887032e-05,1.18999997887032e-05,NA,NA,1.61172926425934,NA
"BOL",1964,0.00815390644305542,0.0014938493713864,0.000632217298501095,0.00211280792046381,0.00245771834353106,0.00993506229228597,34315.6445481974,10722.5221125932,6886.22998838745,13338.317859575,11816.1592649614,54655.3040976771,3.88339718972931,1.18999997887032e-05,1.18999997887032e-05,NA,NA,1.63397526741028,NA
"BOL",1965,0.00866376087112192,0.00180298302606481,0.000863481213769371,0.00243286600084347,0.00287359857296548,0.0108894928343266,39973.7895198791,9874.00836218325,7878.13486692661,13417.0945171546,14901.2870198179,57172.8373849589,3.97547475873536,1.18999997887032e-05,1.18999997887032e-05,NA,NA,1.65731048583984,NA
"BOL",1966,0.00905670637136427,0.0021110879185931,0.000965626165972152,0.00271180176612907,0.00309602121925336,0.0117492004207715,42181.1894780013,10264.9707714821,8150.61942633744,15431.0533813383,15925.8113996252,61183.544436729,4.07055521543642,1.18999997887032e-05,1.18999997887032e-05,NA,NA,1.68100559711456,NA
"BOL",1967,0.0104586607622193,0.00184577531727539,0.00102026185297095,0.00323973895959783,0.00342965495585453,0.0131347811570472,44584.6387993901,9635.16896450008,8413.80025807509,19146.8812165872,16900.2138261288,66155.2809364954,4.16876425409954,1.18999997887032e-05,1.18999997887032e-05,NA,NA,1.70503962039948,NA
"BOL",1968,0.00866376087112192,0.00180298302606481,0.000863481213769371,0.00243286600084347,0.00287359857296548,0.010889491903004,39973.7895198791,9874.00759373344,7878.13537764813,13417.0934656312,14901.2859217186,57172.8367609757,4.27028783336639,1.18999997887032e-05,1.18999997887032e-05,NA,NA,1.72941744327545,NA
"BOL",1969,0.00903071874512349,0.00190496004917383,0.000908703034423427,0.00272645309991492,0.00305096849009795,0.0115198659640562,41593.2138402432,9697.91100216859,8118.26316665402,13759.4994739391,15159.3219760407,58905.6524639757,4.37531806130462,1.18999997887032e-05,1.18999997887032e-05,NA,NA,1.75414347648621,NA
"BOL",1970,0.009,0.002,0.001,0.003,0.003,0.012,42027.1901587593,9436.4999089676,8868.66363384936,11160.7511250822,13987.1830918562,58131.693320723,4.484004,1.188e-05,1.188e-05,0.002,7451.09730962239,1.78012406826019,NA
"BOL",1971,0.01,0.002,0.001,0.003,0.003,0.013,43527.054664365,10582.2450275815,9658.918143108,12449.9162225576,15945.4634821139,61075.0970050985,4.58174,1.188e-05,1.188e-05,0.002,8205.74218369739,1.82009434700012,NA
"BOL",1972,0.012,0.004,0.002,0.004,0.004,0.017,43958.302800045,14116.1480979598,10717.4146669705,13747.0246747895,17682.2539201811,65941.2471419173,4.68239,1.3295e-05,1.3295e-05,0.003,9228.90158910751,1.86096215248108,NA
"BOL",1973,0.018,0.006,0.003,0.007,0.007,0.026,47593.9963144093,11790.2718626288,11984.0487161888,15290.936190645,18037.3927013827,69725.7228346486,4.785923,2.001e-05,2.001e-05,0.005,9025.32268030369,1.902747631073,NA
"BOL",1974,0.028,0.007,0.004,0.015,0.011,0.043,49102.3094759358,10033.3776163885,13069.2574688117,15138.0862872257,16235.3464810722,71775.354169629,4.892293,2.001e-05,2.001e-05,0.007,9806.29244068157,1.94547116756439,NA
"BOL",1975,0.035,0.011,0.005,0.012,0.016,0.048,51120.6507124211,16429.0468651091,14509.5244093576,14472.0049032661,19390.1805259302,77022.8650211376,5.001419,2.001e-05,2.001e-05,0.009,11765.4448923236,1.99162578582764,NA
"BOL",1976,0.039,0.011,0.006,0.015,0.016,0.055,55117.9473369094,13303.2269009379,15387.7094487508,16029.0024606482,19301.0834672008,80577.141324119,5.113456,2.001e-05,2.001e-05,0.011,12273.8070781666,2.03182744979858,NA
"BOL",1977,0.046,0.012,0.008,0.017,0.019,0.065,57962.2061266202,14426.2642192394,15862.9768212376,15706.9459925859,19134.8058971858,84582.8036524816,5.228252,2.001e-05,2.35257842578078e-05,0.012,13058.8716597628,2.07284021377563,NA
"BOL",1978,0.053,0.018,0.01,0.017,0.023,0.075,56336.4113206514,18724.4294051305,16318.2072835797,15237.1826629343,19896.5372427972,86319.0272320893,5.344939,2.001e-05,2.485114835575e-05,0.016,14498.5475805133,2.11468148231506,NA
"BOL",1979,0.061,0.018,0.014,0.022,0.025,0.09,56818.3109878629,16304.4816357429,18911.5793976339,15474.6342764559,19662.4958493885,86434.1289568106,5.462419,2.04033333333333e-05,2.75000949678162e-05,0.017,13485.918891219,2.15736699104309,NA
"BOL",1980,0.082,0.019,0.016,0.032,0.025,0.123,57868.6383975283,11715.6634965613,17701.7098422808,14733.7624586296,15557.6972612517,85248.4426015494,5.579935,2.452e-05,3.49492182961614e-05,0.018,10245.6246439937,2.20312738418579,NA
"BOL",1981,0.105,0.026,0.02,0.037,0.033,0.155,58067.7294594662,13469.9629280384,19184.2735597182,15207.2673038097,18189.8630525159,86036.819444315,5.697096,2.452e-05,3.98659465559203e-05,0.022,9994.66093952579,2.25718450546265,NA
"BOL",1982,0.268,0.05,0.042,0.142,0.1,0.402,55643.4638644438,7890.45840011327,18625.5285971246,14734.2315591138,13075.4940691875,82286.3183314618,5.814345,6.40716666666667e-05,0.000101816390630788,0.052,7107.11987856244,2.25844192504883,NA
"BOL",1983,0.969,0.165,0.113,0.513,0.298,1.463,51302.1563946933,7506.38009527034,16437.3018016813,15068.9092361932,11370.703590645,78614.1764363289,5.93281,0.00023163,0.000373230482542868,0.163,6060.56122416331,2.30874538421631,NA
"BOL",1984,14.157,3.374,2.555,7.896,4.759,23.224,52286.3528447151,10241.6359065309,17063.9412418956,14043.3749420508,14298.4004774101,78141.289349305,6.054123,0.00313590916666667,0.0057530478247973,2.832,6711.07708926007,2.40931415557861,NA
"BOL",1985,1793.045,484.282,238.275,830.101,478.994,2866.709,54319.4715230599,13597.1226790448,15800.6462105499,12461.6002280973,17204.1348606303,77386.8902983395,6.17946,0.440029008333333,0.6950821229556,335.841,8075.28845039641,2.50428867340088,NA
"BOL",1986,6213.741,1193.574,705.309,2586.796,1775.326,8924.094,57337.4975542326,11833.0920516529,13570.1235457091,13881.6440218154,20582.9707414508,75459.288260456,6.30913,1.92195833333333,2.17526408636933,959.464,8511.69566288214,2.5512273311615,NA
"BOL",1987,7440,1514,942,2494,2211,10178,59917.9418678657,13154.656806472,15221.8677333632,13057.5702546472,22211.2095004017,77422.2483901678,6.442831,2.05485,2.35966262628041,1146,8923.5333325598,2.62692022323608,NA
