"countrycode1","countrycode2","year","cor_exp"
"EGY","OMN",1996,0.524517026864397
"EGY","PAK",1996,0.689328917166414
"EGY","PAN",1996,0.54585065742772
"EGY","PER",1996,0.413701661802192
"EGY","PHL",1996,0.646846563671872
"EGY","POL",1996,0.471363954651097
"EGY","PRT",1996,0.457957029977611
"EGY","QAT",1996,0.534944395673704
"EGY","ROU",1996,0.542974806772057
"EGY","RUS",1996,0.610393636188376
"EGY","SEN",1996,0.793164635154794
"EGY","SGP",1996,0.371214072360924
"EGY","SLE",1996,0.584181679264491
"EGY","SVK",1996,0.48334939733288
"EGY","SVN",1996,0.38030394473396
"EGY","SWE",1996,0.367708506622919
"EGY","SWZ",1996,0.610221288739171
"EGY","SYR",1996,0.608352897721153
"EGY","THA",1996,0.415994566166764
"EGY","TJK",1996,0.401468229746558
"EGY","TKM",1996,0.185886360476203
"EGY","TTO",1996,0.362637903991639
"EGY","TUN",1996,0.600117766907783
"EGY","TUR",1996,0.577809171398731
"EGY","TZA",1996,0.69708256189151
"EGY","UKR",1996,0.618292825250572
"EGY","URY",1996,0.452621645996435
"EGY","USA",1996,0.311304676291115
"EGY","UZB",1996,0.531855667335514
"EGY","VCT",1996,0.5079252504941
"EGY","VEN",1996,0.415767110168552
"EGY","VNM",1996,0.502149628113755
"EGY","YEM",1996,0.582009277882481
"EGY","ZMB",1996,0.780045970261732
"EGY","ZWE",1996,0.590670238187793
"ESP","ALB",1996,0.327711262934197
"ESP","ARG",1996,0.666388763852143
"ESP","ARM",1996,0.0776417892644568
"ESP","ATG",1996,0.64226830443484
"ESP","AUS",1996,0.744737811846579
"ESP","AUT",1996,0.904837471648364
"ESP","AZE",1996,0.180757994657
"ESP","BEL",1996,0.870678253547929
"ESP","BEN",1996,0.255822101199358
"ESP","BGD",1996,0.180360681827059
"ESP","BGR",1996,0.582390044086315
"ESP","BHR",1996,0.709124586781661
"ESP","BHS",1996,0.553376419687477
"ESP","BLR",1996,0.556353171881065
"ESP","BLZ",1996,0.558001336694144
"ESP","BMU",1996,0.491947349322426
"ESP","BOL",1996,0.403873976961764
"ESP","BRA",1996,0.702046653730243
"ESP","BRB",1996,0.531557236006381
"ESP","BWA",1996,0.486450004922348
"ESP","CAN",1996,0.798703606007259
"ESP","CHE",1996,0.801559708001434
"ESP","CHL",1996,0.719093984972919
"ESP","CIV",1996,0.335750313084291
"ESP","CMR",1996,0.335282371528835
"ESP","COG",1996,0.25084073043365
"ESP","CZE",1996,0.690943118565544
"ESP","DEU",1996,0.740970537407254
"ESP","DMA",1996,0.629349796392466
"ESP","DNK",1996,0.600269372853663
"ESP","ECU",1996,0.730087356498648
"ESP","EGY",1996,0.231315843474087
"ESP","ESP",1996,1
"ESP","EST",1996,0.721612238897151
"ESP","FIN",1996,0.752079799073477
"ESP","FJI",1996,0.466878386087888
"ESP","FRA",1996,0.807866304339147
"ESP","GAB",1996,0.442274164624296
"ESP","GBR",1996,0.762965521163713
"ESP","GEO",1996,0.224493483372738
"ESP","GIN",1996,0.412782952977363
"ESP","GRC",1996,0.904161478934404
"ESP","GRD",1996,0.426946133549993
"ESP","HKG",1996,0.802505810349439
"ESP","HRV",1996,0.785313302882271
"ESP","HUN",1996,0.769742926403295
"ESP","IDN",1996,0.617997851956735
"ESP","IRL",1996,0.912607733418304
"ESP","IRN",1996,0.65424260274575
"ESP","ISL",1996,0.826860261868179
"ESP","ISR",1996,0.735275037254133
"ESP","ITA",1996,0.898648554265247
"ESP","JAM",1996,0.685998864112739
"ESP","JOR",1996,0.665032333178232
"ESP","JPN",1996,0.737835542267511
"ESP","KAZ",1996,0.267719908207655
"ESP","KEN",1996,0.38834137450347
"ESP","KGZ",1996,0.39830414789926
"ESP","KNA",1996,0.671053058194353
"ESP","KOR",1996,0.732959472405958
"ESP","LBN",1996,0.533722065618215
"ESP","LCA",1996,0.580434900242899
"ESP","LKA",1996,0.274640237842388
"ESP","LTU",1996,0.712037595394174
"ESP","LUX",1996,0.804559436364518
"ESP","LVA",1996,0.618934342985514
"ESP","MAR",1996,0.405006472901465
"ESP","MDA",1996,0.421198590723183
"ESP","MDG",1996,-0.0209727223585365
"ESP","MEX",1996,0.653446460006957
"ESP","MKD",1996,0.734139184239712
"ESP","MLI",1996,0.334887528742387
"ESP","MNG",1996,0.479049223303914
"ESP","MUS",1996,0.486462897424742
"ESP","MWI",1996,0.196302993471905
"ESP","NGA",1996,0.0854709776874292
"ESP","NLD",1996,0.78321582658931
"ESP","NOR",1996,0.764342179240735
"ESP","NPL",1996,0.342022882321524
"ESP","NZL",1996,0.762619455893768
"ESP","OMN",1996,0.533203990144544
"ESP","PAK",1996,0.438503223306161
"ESP","PAN",1996,0.701486258179549
"ESP","PER",1996,0.706353444633511
"ESP","PHL",1996,0.523431363232136
"ESP","POL",1996,0.674978933420661
"ESP","PRT",1996,0.79237711928171
"ESP","QAT",1996,0.551208504314737
"ESP","ROU",1996,0.559630003606361
"ESP","RUS",1996,0.676152554263322
"ESP","SEN",1996,0.271328798020197
"ESP","SGP",1996,0.671699624947986
"ESP","SLE",1996,-0.0485744181019356
"ESP","SVK",1996,0.681178234026061
"ESP","SVN",1996,0.85532825816952
"ESP","SWE",1996,0.646586280612929
"ESP","SWZ",1996,0.433872505733985
"ESP","SYR",1996,0.448175330383769
"ESP","THA",1996,0.694816538084404
"ESP","TJK",1996,0.0099956011386809
"ESP","TKM",1996,0.349413452027994
"ESP","TTO",1996,0.579948210394511
"ESP","TUN",1996,0.443931389135247
"ESP","TUR",1996,0.627929402486785
"ESP","TZA",1996,0.091043957944832
"ESP","UKR",1996,0.591633033189723
"ESP","URY",1996,0.648781921891251
"ESP","USA",1996,0.761883803914369
"ESP","UZB",1996,0.596014542395163
"ESP","VCT",1996,0.654990836779521
"ESP","VEN",1996,0.647306737917208
"ESP","VNM",1996,0.510598042974783
"ESP","YEM",1996,0.440268602209891
"ESP","ZMB",1996,0.22460288521239
"ESP","ZWE",1996,0.614235377515959
"EST","ALB",1996,0.528002301096206
"EST","ARG",1996,0.714530859243678
"EST","ARM",1996,0.245571667576998
"EST","ATG",1996,0.889015002974112
"EST","AUS",1996,0.848472704501784
"EST","AUT",1996,0.851194665713309
"EST","AZE",1996,0.39495355249098
"EST","BEL",1996,0.84427638844544
"EST","BEN",1996,0.55078514813359
"EST","BGD",1996,0.439833054322186
"EST","BGR",1996,0.629148134286658
"EST","BHR",1996,0.844252769839323
"EST","BHS",1996,0.701459803679527
"EST","BLR",1996,0.795336211618627
"EST","BLZ",1996,0.809765626490431
"EST","BMU",1996,0.654482936580416
"EST","BOL",1996,0.433332306782044
"EST","BRA",1996,0.727126917598774
"EST","BRB",1996,0.748483440578334
"EST","BWA",1996,0.719086130415697
"EST","CAN",1996,0.833164519957666
"EST","CHE",1996,0.8384858926811
"EST","CHL",1996,0.738540560800648
"EST","CIV",1996,0.628203667531279
"EST","CMR",1996,0.560893557029422
"EST","COG",1996,0.532071656124005
"EST","CZE",1996,0.900744792259867
"EST","DEU",1996,0.813880858427301
"EST","DMA",1996,0.87250502240021
"EST","DNK",1996,0.737678925494152
"EST","ECU",1996,0.769492512140232
"EST","EGY",1996,0.539866608641054
"EST","ESP",1996,0.721612238897151
"EST","EST",1996,1
"EST","FIN",1996,0.81732697970695
"EST","FJI",1996,0.6706925836435
"EST","FRA",1996,0.820104740965766
"EST","GAB",1996,0.659672411986142
"EST","GBR",1996,0.78298413833348
"EST","GEO",1996,0.276664361567408
"EST","GIN",1996,0.591607689916164
"EST","GRC",1996,0.749327297714863
"EST","GRD",1996,0.769927703005327
"EST","HKG",1996,0.808568963077977
"EST","HRV",1996,0.856606345207752
"EST","HUN",1996,0.90839934825159
"EST","IDN",1996,0.661657942105714
"EST","IRL",1996,0.745505035749097
"EST","IRN",1996,0.886815055238949
"EST","ISL",1996,0.832103331272845
"EST","ISR",1996,0.897582389440739
"EST","ITA",1996,0.822682903563263
"EST","JAM",1996,0.799460208251365
"EST","JOR",1996,0.771974441911523
"EST","JPN",1996,0.805578548959523
"EST","KAZ",1996,0.581553276275408
"EST","KEN",1996,0.719653220282619
"EST","KGZ",1996,0.576997546017929
"EST","KNA",1996,0.793063876545261
"EST","KOR",1996,0.86087255156995
"EST","LBN",1996,0.585800662623622
"EST","LCA",1996,0.794985471419798
"EST","LKA",1996,0.500996280448664
"EST","LTU",1996,0.898860541987815
"EST","LUX",1996,0.878430533348089
"EST","LVA",1996,0.859366779831652
"EST","MAR",1996,0.774099603708428
"EST","MDA",1996,0.579824712101871
"EST","MDG",1996,0.230301600166678
"EST","MEX",1996,0.704597252753135
"EST","MKD",1996,0.860043305835532
"EST","MLI",1996,0.615027093691837
"EST","MNG",1996,0.56182370546873
"EST","MUS",1996,0.802189421306846
"EST","MWI",1996,0.404479095029847
"EST","NGA",1996,0.432106909794002
"EST","NLD",1996,0.869368156152781
"EST","NOR",1996,0.87105449674182
"EST","NPL",1996,0.449846124435385
"EST","NZL",1996,0.836029108226558
"EST","OMN",1996,0.727556736703147
"EST","PAK",1996,0.741962018482675
"EST","PAN",1996,0.793181710378868
"EST","PER",1996,0.794737232704133
"EST","PHL",1996,0.759260223229931
"EST","POL",1996,0.914935121041042
"EST","PRT",1996,0.852756375727784
"EST","QAT",1996,0.659196795490129
"EST","ROU",1996,0.750923722194213
"EST","RUS",1996,0.841244311610654
"EST","SEN",1996,0.61247436555339
"EST","SGP",1996,0.842945401610491
"EST","SLE",1996,0.124957127210392
"EST","SVK",1996,0.896030011356679
"EST","SVN",1996,0.917064875162283
"EST","SWE",1996,0.793793559360112
"EST","SWZ",1996,0.714687251653422
"EST","SYR",1996,0.798815792563934
"EST","THA",1996,0.832292841720448
"EST","TJK",1996,0.122327303636701
"EST","TKM",1996,0.422434125474407
"EST","TTO",1996,0.750470156514578
"EST","TUN",1996,0.709630934284912
"EST","TUR",1996,0.871561655079298
"EST","TZA",1996,0.332271778001977
"EST","UKR",1996,0.826191834777343
"EST","URY",1996,0.592584499329593
"EST","USA",1996,0.755569558015238
"EST","UZB",1996,0.739236388966034
"EST","VCT",1996,0.791199196253397
"EST","VEN",1996,0.611206665346213
"EST","VNM",1996,0.614197270178735
"EST","YEM",1996,0.503293068774656
"EST","ZMB",1996,0.587275556805654
"EST","ZWE",1996,0.824209832389688
"FIN","ALB",1996,0.191642198059115
"FIN","ARG",1996,0.497650522271175
"FIN","ARM",1996,0.0499865401823789
"FIN","ATG",1996,0.688274486996497
"FIN","AUS",1996,0.961795213225498
"FIN","AUT",1996,0.901739852435574
"FIN","AZE",1996,0.0741671049261018
"FIN","BEL",1996,0.931145363621973
"FIN","BEN",1996,0.29661720318277
"FIN","BGD",1996,0.232495745966295
"FIN","BGR",1996,0.673191366312266
"FIN","BHR",1996,0.632925954946058
"FIN","BHS",1996,0.694319807739517
"FIN","BLR",1996,0.521043470087933
"FIN","BLZ",1996,0.677515764782322
"FIN","BMU",1996,0.731132426436567
"FIN","BOL",1996,0.259247278295767
"FIN","BRA",1996,0.536250723252686
"FIN","BRB",1996,0.839054110192662
"FIN","BWA",1996,0.454972528185218
"FIN","CAN",1996,0.963411430071217
"FIN","CHE",1996,0.973122272453865
"FIN","CHL",1996,0.558299477558816
"FIN","CIV",1996,0.398567963258965
"FIN","CMR",1996,0.33943871625149
"FIN","COG",1996,0.321045055595976
"FIN","CZE",1996,0.760942488878389
"FIN","DEU",1996,0.943640073517639
"FIN","DMA",1996,0.619152020990851
"FIN","DNK",1996,0.955283108606444
"FIN","ECU",1996,0.549686019235897
"FIN","EGY",1996,0.320175803382976
"FIN","ESP",1996,0.752079799073477
"FIN","EST",1996,0.81732697970695
"FIN","FIN",1996,1
"FIN","FJI",1996,0.494075637627039
"FIN","FRA",1996,0.943290826622698
"FIN","GAB",1996,0.415183613442203
"FIN","GBR",1996,0.971496009443929
"FIN","GEO",1996,0.326979362558766
"FIN","GIN",1996,0.363222956030429
"FIN","GRC",1996,0.789184333962638
"FIN","GRD",1996,0.625805549955071
"FIN","HKG",1996,0.750552295610945
"FIN","HRV",1996,0.729163294304676
"FIN","HUN",1996,0.842551329902883
"FIN","IDN",1996,0.408820617010636
"FIN","IRL",1996,0.869501465763215
"FIN","IRN",1996,0.71635359430657
"FIN","ISL",1996,0.937955318401499
"FIN","ISR",1996,0.89638288902558
"FIN","ITA",1996,0.929741922465411
"FIN","JAM",1996,0.529399386862136
"FIN","JOR",1996,0.565966140346655
"FIN","JPN",1996,0.85443371581047
"FIN","KAZ",1996,0.300967506488633
"FIN","KEN",1996,0.440827436129445
"FIN","KGZ",1996,0.34651719130583
"FIN","KNA",1996,0.608661482892918
"FIN","KOR",1996,0.662017738665277
"FIN","LBN",1996,0.44082090885609
"FIN","LCA",1996,0.58411864112096
"FIN","LKA",1996,0.226208309520229
"FIN","LTU",1996,0.7408929813652
"FIN","LUX",1996,0.893992897158051
"FIN","LVA",1996,0.635978679568958
"FIN","MAR",1996,0.493713776987597
"FIN","MDA",1996,0.439658870096222
"FIN","MDG",1996,0.0171685879775685
"FIN","MEX",1996,0.770485418472299
"FIN","MKD",1996,0.781593674168726
"FIN","MLI",1996,0.248976904797316
"FIN","MNG",1996,0.299846565119973
"FIN","MUS",1996,0.632206675770791
"FIN","MWI",1996,0.143057695537825
"FIN","NGA",1996,0.120035425538376
"FIN","NLD",1996,0.972583433394888
"FIN","NOR",1996,0.94242645032858
"FIN","NPL",1996,0.238705367358007
"FIN","NZL",1996,0.935790821560978
"FIN","OMN",1996,0.53068642120565
"FIN","PAK",1996,0.532367222854715
"FIN","PAN",1996,0.532856273261971
"FIN","PER",1996,0.607366497854396
"FIN","PHL",1996,0.516370297352809
"FIN","POL",1996,0.871610104397105
"FIN","PRT",1996,0.812337469305398
"FIN","QAT",1996,0.423124585098541
"FIN","ROU",1996,0.506789524508718
"FIN","RUS",1996,0.665040638836957
"FIN","SEN",1996,0.315992900895308
"FIN","SGP",1996,0.661187634728219
"FIN","SLE",1996,-0.0869721023013312
"FIN","SVK",1996,0.680255933770165
"FIN","SVN",1996,0.899559348429064
"FIN","SWE",1996,0.964160784990571
"FIN","SWZ",1996,0.459619117183484
"FIN","SYR",1996,0.506359761840806
"FIN","THA",1996,0.599585114452913
"FIN","TJK",1996,-0.0695431734705509
"FIN","TKM",1996,0.208925954829045
"FIN","TTO",1996,0.724799838972442
"FIN","TUN",1996,0.448354495025893
"FIN","TUR",1996,0.6839678489054
"FIN","TZA",1996,0.0227551584814725
"FIN","UKR",1996,0.605461270548946
"FIN","URY",1996,0.536671536066096
"FIN","USA",1996,0.949256709761206
"FIN","UZB",1996,0.588478466057833
"FIN","VCT",1996,0.6930972627881
"FIN","VEN",1996,0.431479813514728
"FIN","VNM",1996,0.390131327514572
"FIN","YEM",1996,0.234892532492721
"FIN","ZMB",1996,0.229433945750094
"FIN","ZWE",1996,0.651356336914414
"FJI","ALB",1996,0.285328403062456
"FJI","ARG",1996,0.518424609804694
"FJI","ARM",1996,0.270134758397941
"FJI","ATG",1996,0.612036787545085
"FJI","AUS",1996,0.537430527506644
"FJI","AUT",1996,0.447527133900031
"FJI","AZE",1996,0.288063116098943
"FJI","BEL",1996,0.579609697746294
"FJI","BEN",1996,0.751608875731313
"FJI","BGD",1996,0.351491394520505
"FJI","BGR",1996,0.556514631622179
"FJI","BHR",1996,0.654250187906407
"FJI","BHS",1996,0.563468827020893
"FJI","BLR",1996,0.552684505132692
"FJI","BLZ",1996,0.451043837416267
"FJI","BMU",1996,0.5724507824453
"FJI","BOL",1996,0.384741976658855
"FJI","BRA",1996,0.586336847639557
"FJI","BRB",1996,0.553003531348933
"FJI","BWA",1996,0.827784975324549
"FJI","CAN",1996,0.550864136504675
"FJI","CHE",1996,0.518773665996396
"FJI","CHL",1996,0.488536225759923
"FJI","CIV",1996,0.808030079572916
"FJI","CMR",1996,0.708317705889574
"FJI","COG",1996,0.468595960373412
"FJI","CZE",1996,0.504716775399626
"FJI","DEU",1996,0.386402724296225
"FJI","DMA",1996,0.762841668870075
"FJI","DNK",1996,0.356293327352479
"FJI","ECU",1996,0.472523389224918
"FJI","EGY",1996,0.623429655525207
"FJI","ESP",1996,0.466878386087888
"FJI","EST",1996,0.6706925836435
"FJI","FIN",1996,0.494075637627039
"FJI","FJI",1996,1
"FJI","FRA",1996,0.566655584552846
"FJI","GAB",1996,0.755850520611737
"FJI","GBR",1996,0.52089042586682
"FJI","GEO",1996,0.137862281973399
"FJI","GIN",1996,0.622796305668142
"FJI","GRC",1996,0.575108260134031
"FJI","GRD",1996,0.645955670119084
"FJI","HKG",1996,0.413736293093713
"FJI","HRV",1996,0.751904954459385
"FJI","HUN",1996,0.552875517303547
"FJI","IDN",1996,0.384163538820342
"FJI","IRL",1996,0.352761549346154
"FJI","IRN",1996,0.728220175120217
"FJI","ISL",1996,0.466951294174484
"FJI","ISR",1996,0.738590865566095
"FJI","ITA",1996,0.537970250066036
"FJI","JAM",1996,0.474120383503738
"FJI","JOR",1996,0.469708113665579
"FJI","JPN",1996,0.334356139615509
"FJI","KAZ",1996,0.411813058620048
"FJI","KEN",1996,0.851123061502511
"FJI","KGZ",1996,0.554996839453976
"FJI","KNA",1996,0.424746893170225
"FJI","KOR",1996,0.463618872654472
"FJI","LBN",1996,0.469225083423513
"FJI","LCA",1996,0.619648783306681
"FJI","LKA",1996,0.565360422701341
"FJI","LTU",1996,0.518610237427569
"FJI","LUX",1996,0.465619556635299
"FJI","LVA",1996,0.751158034421817
"FJI","MAR",1996,0.865402010181624
"FJI","MDA",1996,0.452107500701745
"FJI","MDG",1996,0.405499096255047
"FJI","MEX",1996,0.393968634172965
"FJI","MKD",1996,0.609457614241879
"FJI","MLI",1996,0.579740419867863
"FJI","MNG",1996,0.357357105558632
"FJI","MUS",1996,0.723789157037081
"FJI","MWI",1996,0.648684963382833
"FJI","NGA",1996,0.613066457834937
"FJI","NLD",1996,0.527771581624441
"FJI","NOR",1996,0.458505486782043
"FJI","NPL",1996,0.340945572610303
"FJI","NZL",1996,0.48263751947196
"FJI","OMN",1996,0.907544517845712
"FJI","PAK",1996,0.726635839909382
"FJI","PAN",1996,0.678424725189001
"FJI","PER",1996,0.532598755672254
"FJI","PHL",1996,0.735427242570116
"FJI","POL",1996,0.589339787212301
"FJI","PRT",1996,0.564941858719017
"FJI","QAT",1996,0.835596916117984
"FJI","ROU",1996,0.41998603386371
"FJI","RUS",1996,0.582464123313301
"FJI","SEN",1996,0.738492259328289
"FJI","SGP",1996,0.474166504739199
"FJI","SLE",1996,0.466639609988517
"FJI","SVK",1996,0.519891491749658
"FJI","SVN",1996,0.568502112287178
"FJI","SWE",1996,0.569207765888328
"FJI","SWZ",1996,0.795938540052169
"FJI","SYR",1996,0.632664807665245
"FJI","THA",1996,0.474123777805763
"FJI","TJK",1996,0.165446693344726
"FJI","TKM",1996,0.0506206696880381
"FJI","TTO",1996,0.705747668406913
"FJI","TUN",1996,0.774789064440608
"FJI","TUR",1996,0.593821512673185
"FJI","TZA",1996,0.553845440480473
"FJI","UKR",1996,0.595863805283837
"FJI","URY",1996,0.657959799661888
"FJI","USA",1996,0.511998040091453
"FJI","UZB",1996,0.458794341864923
"FJI","VCT",1996,0.540916022614985
"FJI","VEN",1996,0.490078799190803
"FJI","VNM",1996,0.336822169317243
"FJI","YEM",1996,0.633342704454797
"FJI","ZMB",1996,0.714837285961319
"FJI","ZWE",1996,0.837039725277994
"FRA","ALB",1996,0.225252551877276
"FRA","ARG",1996,0.558379246071508
"FRA","ARM",1996,0.0273405033835357
"FRA","ATG",1996,0.709114841610175
"FRA","AUS",1996,0.936950756273489
"FRA","AUT",1996,0.915386263026135
"FRA","AZE",1996,0.0935018877391861
"FRA","BEL",1996,0.970915828567922
"FRA","BEN",1996,0.32145511298545
"FRA","BGD",1996,0.216549874449885
"FRA","BGR",1996,0.684543532650646
"FRA","BHR",1996,0.675623273179704
"FRA","BHS",1996,0.70208608895403
"FRA","BLR",1996,0.562223189957954
"FRA","BLZ",1996,0.610071546141512
"FRA","BMU",1996,0.727221424759914
"FRA","BOL",1996,0.256976122630387
"FRA","BRA",1996,0.596270969575476
"FRA","BRB",1996,0.803567147087779
"FRA","BWA",1996,0.503932996134377
"FRA","CAN",1996,0.964114695050331
"FRA","CHE",1996,0.95158761297264
"FRA","CHL",1996,0.594408283325412
"FRA","CIV",1996,0.452170212642479
"FRA","CMR",1996,0.384734202224567
"FRA","COG",1996,0.302260591760599
"FRA","CZE",1996,0.751373978782989
"FRA","DEU",1996,0.932603248575485
"FRA","DMA",1996,0.650474225765995
"FRA","DNK",1996,0.837038164984941
"FRA","ECU",1996,0.554338788989693
"FRA","EGY",1996,0.337176754474702
"FRA","ESP",1996,0.807866304339147
"FRA","EST",1996,0.820104740965766
"FRA","FIN",1996,0.943290826622698
"FRA","FJI",1996,0.566655584552846
"FRA","FRA",1996,1
"FRA","GAB",1996,0.437115361312633
"FRA","GBR",1996,0.904024915957827
"FRA","GEO",1996,0.197874992197084
"FRA","GIN",1996,0.408750275806899
"FRA","GRC",1996,0.810943391630231
"FRA","GRD",1996,0.62765722302338
"FRA","HKG",1996,0.728921206594085
"FRA","HRV",1996,0.790105126892657
"FRA","HUN",1996,0.840858579155848
"FRA","IDN",1996,0.427875795663341
"FRA","IRL",1996,0.868641803331028
"FRA","IRN",1996,0.756432630919151
"FRA","ISL",1996,0.947607161880719
"FRA","ISR",1996,0.904189748451778
"FRA","ITA",1996,0.950588811524314
"FRA","JAM",1996,0.566502024768075
"FRA","JOR",1996,0.59988729889319
"FRA","JPN",1996,0.833363871231917
"FRA","KAZ",1996,0.30622474607096
"FRA","KEN",1996,0.463308430250887
"FRA","KGZ",1996,0.366777221225551
"FRA","KNA",1996,0.630078201885368
"FRA","KOR",1996,0.666669384947385
"FRA","LBN",1996,0.501548081422887
"FRA","LCA",1996,0.607823904009912
"FRA","LKA",1996,0.208051747969669
"FRA","LTU",1996,0.753608603980302
"FRA","LUX",1996,0.862850273808986
"FRA","LVA",1996,0.677532088759118
"FRA","MAR",1996,0.523527717141309
"FRA","MDA",1996,0.455407740369235
"FRA","MDG",1996,0.0140663380061189
"FRA","MEX",1996,0.704953595075187
"FRA","MKD",1996,0.828791723989759
"FRA","MLI",1996,0.30803999024713
"FRA","MNG",1996,0.323114467153229
"FRA","MUS",1996,0.62048230310682
"FRA","MWI",1996,0.205910173178492
"FRA","NGA",1996,0.145594889558374
"FRA","NLD",1996,0.942903555999536
"FRA","NOR",1996,0.893113334352795
"FRA","NPL",1996,0.261252684362357
"FRA","NZL",1996,0.912064064084624
"FRA","OMN",1996,0.591909904281006
"FRA","PAK",1996,0.55422997023361
"FRA","PAN",1996,0.594960568755005
"FRA","PER",1996,0.606445946707493
"FRA","PHL",1996,0.545762363434506
"FRA","POL",1996,0.857531825608147
"FRA","PRT",1996,0.806903491024093
"FRA","QAT",1996,0.50986705086991
"FRA","ROU",1996,0.527934802414481
"FRA","RUS",1996,0.685044786844525
"FRA","SEN",1996,0.328322264301595
"FRA","SGP",1996,0.633681449330873
"FRA","SLE",1996,-0.0410366294013443
"FRA","SVK",1996,0.687126757876388
"FRA","SVN",1996,0.912918230048053
"FRA","SWE",1996,0.913869626949255
"FRA","SWZ",1996,0.494299208115641
"FRA","SYR",1996,0.51164030462324
"FRA","THA",1996,0.610093588178124
"FRA","TJK",1996,-0.0700629946397977
"FRA","TKM",1996,0.222094613252078
"FRA","TTO",1996,0.818788064277023
"FRA","TUN",1996,0.478994580716186
"FRA","TUR",1996,0.681065770308712
"FRA","TZA",1996,0.0553053476290363
"FRA","UKR",1996,0.658565290175777
"FRA","URY",1996,0.660719545482639
"FRA","USA",1996,0.97723618829602
"FRA","UZB",1996,0.563277844329788
"FRA","VCT",1996,0.729384913004137
"FRA","VEN",1996,0.4987289900474
"FRA","VNM",1996,0.42446309933706
"FRA","YEM",1996,0.319481715878648
"FRA","ZMB",1996,0.249749418807402
"FRA","ZWE",1996,0.693975083169252
"GAB","ALB",1996,0.31487213491671
"GAB","ARG",1996,0.521537035529014
"GAB","ARM",1996,0.287339739985672
"GAB","ATG",1996,0.731326430243293
"GAB","AUS",1996,0.48128967441368
"GAB","AUT",1996,0.463108247573288
"GAB","AZE",1996,0.260340895856406
"GAB","BEL",1996,0.456783937124832
"GAB","BEN",1996,0.754228081427523
"GAB","BGD",1996,0.283997645654328
"GAB","BGR",1996,0.401779725729375
"GAB","BHR",1996,0.562285545773792
"GAB","BHS",1996,0.476701497239491
"GAB","BLR",1996,0.571547661859741
"GAB","BLZ",1996,0.591441727460634
"GAB","BMU",1996,0.413745723427813
"GAB","BOL",1996,0.485971271071513
"GAB","BRA",1996,0.517939225515947
"GAB","BRB",1996,0.45725516479953
"GAB","BWA",1996,0.813410023469463
"GAB","CAN",1996,0.397170354971776
"GAB","CHE",1996,0.478949285236079
"GAB","CHL",1996,0.644337545387799
"GAB","CIV",1996,0.772798000799277
"GAB","CMR",1996,0.790184475459088
"GAB","COG",1996,0.897653621596199
"GAB","CZE",1996,0.73181238321646
"GAB","DEU",1996,0.325600733711487
"GAB","DMA",1996,0.750831616678034
"GAB","DNK",1996,0.347191603596067
"GAB","ECU",1996,0.596245670515313
"GAB","EGY",1996,0.483807350664201
"GAB","ESP",1996,0.442274164624296
"GAB","EST",1996,0.659672411986142
"GAB","FIN",1996,0.415183613442203
"GAB","FJI",1996,0.755850520611737
"GAB","FRA",1996,0.437115361312633
"GAB","GAB",1996,1
"GAB","GBR",1996,0.445839091327765
"GAB","GEO",1996,0.13904740472246
"GAB","GIN",1996,0.679049214982427
"GAB","GRC",1996,0.499017883937458
"GAB","GRD",1996,0.832662583276023
"GAB","HKG",1996,0.507063113691959
"GAB","HRV",1996,0.609507651589731
"GAB","HUN",1996,0.581613169949961
"GAB","IDN",1996,0.480970035458414
"GAB","IRL",1996,0.356572863333558
"GAB","IRN",1996,0.591980127764985
"GAB","ISL",1996,0.380621179464278
"GAB","ISR",1996,0.567478908839807
"GAB","ITA",1996,0.44936962461495
"GAB","JAM",1996,0.73146403506959
"GAB","JOR",1996,0.328102344723303
"GAB","JPN",1996,0.374344359016145
"GAB","KAZ",1996,0.344487792147875
"GAB","KEN",1996,0.811200922708623
"GAB","KGZ",1996,0.561178648482921
"GAB","KNA",1996,0.436771732786868
"GAB","KOR",1996,0.55307295308504
"GAB","LBN",1996,0.480031741553252
"GAB","LCA",1996,0.601594770624599
"GAB","LKA",1996,0.688244047349898
"GAB","LTU",1996,0.428674492452746
"GAB","LUX",1996,0.52489919810461
"GAB","LVA",1996,0.73744585277595
"GAB","MAR",1996,0.863461012655041
"GAB","MDA",1996,0.473538423607696
"GAB","MDG",1996,0.436158596892458
"GAB","MEX",1996,0.451198980005185
"GAB","MKD",1996,0.528970456566726
"GAB","MLI",1996,0.65943707830249
"GAB","MNG",1996,0.178238449105905
"GAB","MUS",1996,0.884263076928786
"GAB","MWI",1996,0.432261086332543
"GAB","NGA",1996,0.648106221642625
"GAB","NLD",1996,0.489170585859135
"GAB","NOR",1996,0.48140811965244
"GAB","NPL",1996,0.172514869863234
"GAB","NZL",1996,0.482554869371537
"GAB","OMN",1996,0.812763426270802
"GAB","PAK",1996,0.566116944777789
"GAB","PAN",1996,0.660861746593926
"GAB","PER",1996,0.630545491636639
"GAB","PHL",1996,0.658800891393355
"GAB","POL",1996,0.602541519328923
"GAB","PRT",1996,0.72668539534418
"GAB","QAT",1996,0.702796903683368
"GAB","ROU",1996,0.625639704761573
"GAB","RUS",1996,0.532599427159335
"GAB","SEN",1996,0.73718488044142
"GAB","SGP",1996,0.72930985602068
"GAB","SLE",1996,0.283166321025201
"GAB","SVK",1996,0.731571480711756
"GAB","SVN",1996,0.606976802744019
