"countrycode","year","emp","avh","i_emp","yr_sch","source","labsh","i_labsh","i_labsh2","comp_sh","lab_sh1","lab_sh2","lab_sh3","lab_sh4","i_comp_sh","i_lab_sh1","i_lab_sh2","i_lab_sh3","i_lab_sh4"
"ABW",1991,29200,NA,3,NA,NA,0.648357033729553,1,0,0.609778583049774,0.669280409812927,0.648357033729553,0.61732941865921,0.610007226467133,0,0,0,0,0
"ABW",1992,30903.271484375,NA,4,NA,NA,0.648357033729553,1,0,0.609778583049774,0.669280409812927,0.648357033729553,0.61732941865921,0.610007226467133,0,0,0,0,0
"ABW",1993,32911.80859375,NA,4,NA,NA,0.648357033729553,1,0,0.609778583049774,0.669280409812927,0.648357033729553,0.61732941865921,0.610007226467133,0,0,0,0,0
"ABW",1994,34895.98046875,NA,3,NA,NA,0.648357033729553,1,0,0.609778583049774,0.669280409812927,0.648357033729553,0.61732941865921,0.610007226467133,0,0,0,0,0
"ABW",1995,36628.015625,NA,4,NA,NA,0.648357033729553,1,1,0.609778583049774,0.669280409812927,0.648357033729553,0.61732941865921,0.610007226467133,1,1,1,0,1
"ABW",1996,38025.6953125,NA,4,NA,NA,0.637259483337402,1,1,0.60035365819931,0.658267021179199,0.637259483337402,0.61732941865921,0.600572824478149,1,1,1,0,1
"ABW",1997,39143.0390625,NA,3,NA,NA,0.634907245635986,1,1,0.597382009029388,0.656485557556152,0.634907245635986,0.61732941865921,0.597580790519714,1,1,1,1,1
"ABW",1998,40069.92578125,NA,4,NA,NA,0.638231813907623,1,1,0.598110437393188,0.660973787307739,0.638231813907623,0.639788269996643,0.598291993141174,1,1,1,0,1
"ABW",1999,40955.50390625,NA,4,NA,NA,0.655210614204407,1,1,0.622979581356049,0.672171413898468,0.655210614204407,0.662247061729431,0.623152911663055,1,1,1,0,1
"ABW",2000,41900,NA,3,NA,NA,0.645106136798859,1,1,0.614206612110138,0.662104964256287,0.645106136798859,0.684705913066864,0.61439174413681,1,1,1,1,1
"ABW",2001,42807.65625,NA,4,NA,NA,0.645106136798859,1,0,0.613171339035034,0.662104964256287,0.645106136798859,0.684705913066864,0.613354504108429,1,0,0,0,1
"ABW",2002,43736.30859375,NA,4,NA,NA,0.645106136798859,1,0,0.613171339035034,0.662104964256287,0.645106136798859,0.684705913066864,0.613354504108429,0,0,0,0,0
"ABW",2003,44631.62109375,NA,4,NA,NA,0.645106136798859,1,0,0.613171339035034,0.662104964256287,0.645106136798859,0.684705913066864,0.613354504108429,0,0,0,0,0
"ABW",2004,45385.19140625,NA,4,NA,NA,0.645106136798859,1,0,0.613171339035034,0.662104964256287,0.645106136798859,0.684705913066864,0.613354504108429,0,0,0,0,0
"ABW",2005,45941.79296875,NA,4,NA,NA,0.645106136798859,1,0,0.613171339035034,0.662104964256287,0.645106136798859,0.684705913066864,0.613354504108429,0,0,0,0,0
"ABW",2006,46272.09375,NA,4,NA,NA,0.645106136798859,1,0,0.613171339035034,0.662104964256287,0.645106136798859,0.684705913066864,0.613354504108429,0,0,0,0,0
"ABW",2007,46411.5,NA,3,NA,NA,0.645106136798859,1,0,0.613171339035034,0.662104964256287,0.645106136798859,0.684705913066864,0.613354504108429,0,0,0,0,0
"ABW",2008,46435.16015625,NA,4,NA,NA,0.645106136798859,1,0,0.613171339035034,0.662104964256287,0.645106136798859,0.684705913066864,0.613354504108429,0,0,0,0,0
"ABW",2009,46440.859375,NA,4,NA,NA,0.645106136798859,1,0,0.613171339035034,0.662104964256287,0.645106136798859,0.684705913066864,0.613354504108429,0,0,0,0,0
"ABW",2010,46500,NA,3,NA,NA,0.645106136798859,1,0,0.613171339035034,0.662104964256287,0.645106136798859,0.684705913066864,0.613354504108429,0,0,0,0,0
"ABW",2011,45689.9375,NA,3,NA,NA,0.645106136798859,1,0,0.613171339035034,0.662104964256287,0.645106136798859,0.684705913066864,0.613354504108429,0,0,0,0,0
"ABW",2012,45920.07421875,NA,0,NA,NA,0.645106136798859,1,0,0.613171339035034,0.662104964256287,0.645106136798859,0.684705913066864,0.613354504108429,0,0,0,0,0
"ABW",2013,46188.26953125,NA,0,NA,NA,0.645106136798859,1,0,0.613171339035034,0.662104964256287,0.645106136798859,0.684705913066864,0.613354504108429,0,0,0,0,0
"ABW",2014,46463.62890625,NA,0,NA,NA,0.645106136798859,1,0,0.613171339035034,0.662104964256287,0.645106136798859,0.684705913066864,0.613354504108429,0,0,0,0,0
"ABW",2015,46717.5,NA,0,NA,NA,0.645106136798859,1,0,0.613171339035034,0.662104964256287,0.645106136798859,0.684705913066864,0.613354504108429,0,0,0,0,0
"ABW",2016,46955.24609375,NA,0,NA,NA,0.645106136798859,1,0,0.613171339035034,0.662104964256287,0.645106136798859,0.684705913066864,0.613354504108429,0,0,0,0,0
"ABW",2017,47176.4296875,NA,0,NA,NA,0.645106136798859,1,0,0.613171339035034,0.662104964256287,0.645106136798859,0.684705913066864,0.613354504108429,0,0,0,0,0
"ABW",2018,47390.8984375,NA,0,NA,NA,0.645106136798859,1,0,0.613171339035034,0.662104964256287,0.645106136798859,0.684705913066864,0.613354504108429,0,0,0,0,0
"ABW",2019,47600.88671875,NA,0,NA,NA,0.645106136798859,1,0,0.613171339035034,0.662104964256287,0.645106136798859,0.684705913066864,0.613354504108429,0,0,0,0,0
"AFG",1970,NA,NA,NA,0.352826327085495,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1971,NA,NA,NA,0.407201021909714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1972,NA,NA,NA,0.461575716733932,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1973,NA,NA,NA,0.515950441360474,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1974,NA,NA,NA,0.570325136184692,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1975,NA,NA,NA,0.624699831008911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1976,NA,NA,NA,0.65675300359726,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1977,NA,NA,NA,0.688806235790253,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1978,NA,NA,NA,0.720859408378601,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1979,NA,NA,NA,0.752912640571594,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1980,3666008.5,NA,7,0.784965813159943,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1981,3608792.5,NA,7,0.85952353477478,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1982,3517189.25,NA,7,0.934081196784973,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1983,3416605.25,NA,7,1.00863885879517,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1984,3313849.5,NA,7,1.08319664001465,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1985,3235550,NA,7,1.15775430202484,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1986,3175290.25,NA,7,1.22322452068329,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1987,3129326,NA,7,1.28869473934174,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1988,3127708.75,NA,7,1.35416483879089,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1989,3189013.75,NA,7,1.41963505744934,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1990,3321841.75,NA,7,1.48510527610779,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1991,3575755.5,NA,4,1.5610648393631,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1992,3908464.25,NA,4,1.6370245218277,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1993,4270207,NA,4,1.71298408508301,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1994,4615340,NA,4,1.78894376754761,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1995,4910041,NA,4,1.86490333080292,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1996,5073704.5,NA,4,1.92342412471771,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1997,5170483,NA,4,1.98194491863251,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1998,5239171,NA,4,2.04046583175659,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",1999,5325340,NA,4,2.09898662567139,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",2000,5469393.5,NA,4,2.15750741958618,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",2001,5717038,NA,4,2.24651980400085,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",2002,6024459,NA,4,2.33553194999695,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",2003,6372433.5,NA,4,2.42454433441162,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",2004,6723162,NA,4,2.51355648040771,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",2005,7048206.5,NA,4,2.60256886482239,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",2006,7225675.5,NA,4,2.72773671150208,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",2007,7364908.5,NA,4,2.85290431976318,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",2008,7486600.5,NA,3,2.97807216644287,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",2009,7598707.5,NA,4,3.10323977470398,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",2010,7790743.5,NA,4,3.22840762138367,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",2011,8144320,NA,4,3.37058734893799,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",2012,8568394,NA,4,3.51902866363525,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",2013,9017143,NA,4,3.67400741577148,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",2014,9497673,NA,4,3.83581137657166,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",2015,9977043,NA,4,4.00474119186401,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",2016,10410089,NA,4,4.18111085891724,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",2017,10840677,NA,4,4.36524820327759,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",2018,11277340,NA,4,4.55749416351318,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG",2019,11668627,NA,4,4.75820732116699,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AGO",1970,3666207.25,NA,1,0.116149999201298,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1971,3742484,NA,1,0.134567603468895,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1972,3853271.25,NA,1,0.152985200285912,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1973,3987807,NA,1,0.171402797102928,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1974,4130696.25,NA,1,0.189820393919945,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1975,4270974,NA,1,0.208237990736961,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1976,4405441,NA,1,0.226655587553978,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1977,4537667.5,NA,1,0.245073199272156,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1978,4670081,NA,1,0.263490796089172,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1979,4807216.5,NA,1,0.281908392906189,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1980,4952234.5,NA,1,0.300325989723206,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1981,5103069,NA,1,0.366811782121658,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1982,5259891,NA,1,0.433297574520111,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1983,5422164.5,NA,1,0.499783396720886,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1984,5589114.5,NA,1,0.566269159317017,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1985,5760098.5,NA,1,0.632754981517792,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1986,5935182.5,NA,1,0.699240803718567,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1987,6114353,NA,1,0.765726566314697,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1988,6296732.5,NA,1,0.832212388515472,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1989,6481249.5,NA,1,0.898698151111603,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1990,6667242,NA,1,0.965183973312378,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1991,6864369.5,NA,1,1.06270158290863,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1992,7066922.5,NA,1,1.16021919250488,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1993,7271165,NA,1,1.25773680210114,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1994,7466424,NA,1,1.35525441169739,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1995,7670183.5,NA,1,1.45277190208435,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1996,7890860.5,NA,1,1.5502895116806,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1997,8147480,NA,1,1.64780712127686,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1998,8429095,NA,1,1.74532473087311,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",1999,8730933,NA,1,1.84284234046936,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",2000,9063555,NA,1,1.94035995006561,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",2001,9396174,NA,1,2.00650000572205,1,0.284384667873383,4,0,0.225885570049286,NA,NA,NA,0.284384667873383,0,NA,NA,NA,0
"AGO",2002,9701180,NA,1,2.07263994216919,1,0.284384667873383,4,1,0.225885570049286,NA,NA,NA,0.284384667873383,1,NA,NA,NA,1
"AGO",2003,9990836,NA,1,2.13877987861633,1,0.291652709245682,4,1,0.229976236820221,NA,NA,NA,0.291652709245682,1,NA,NA,NA,1
"AGO",2004,10279461,NA,1,2.20491981506348,1,0.275552868843079,4,1,0.213802546262741,NA,NA,NA,0.275552868843079,1,NA,NA,NA,1
"AGO",2005,10619609,NA,1,2.2710599899292,1,0.231606543064117,4,1,0.181602984666824,NA,NA,NA,0.231606543064117,1,NA,NA,NA,1
"AGO",2006,11005292,NA,1,2.33719992637634,1,0.237113997340202,4,1,0.185437589883804,NA,NA,NA,0.237113997340202,1,NA,NA,NA,1
"AGO",2007,11414647,NA,1,2.40333986282349,1,0.242621317505836,4,1,0.191093921661377,NA,NA,NA,0.242621317505836,1,NA,NA,NA,1
"AGO",2008,11842316,NA,1,2.46948003768921,1,0.255717515945435,4,1,0.207373261451721,NA,NA,NA,0.255717515945435,1,NA,NA,NA,1
"AGO",2009,12269172,NA,1,2.53561997413635,1,0.360010325908661,4,1,0.293577969074249,NA,NA,NA,0.360010325908661,1,NA,NA,NA,1
"AGO",2010,11977833,NA,1,2.6017599105835,1,0.300494611263275,4,1,0.238959804177284,NA,NA,NA,0.300494611263275,1,NA,NA,NA,1
"AGO",2011,12688628,NA,1,2.63886284828186,1,0.287627995014191,4,1,0.229720175266266,NA,NA,NA,0.287627995014191,1,NA,NA,NA,1
"AGO",2012,13121690,NA,1,2.67596578598022,1,0.282354950904846,4,1,0.223192617297173,NA,NA,NA,0.282354950904846,1,NA,NA,NA,1
"AGO",2013,13565423,NA,1,2.71306872367859,1,0.280896753072739,4,1,0.217505037784576,NA,NA,NA,0.280896753072739,1,NA,NA,NA,1
"AGO",2014,14039274,NA,1,2.75017166137695,1,0.28877466917038,4,1,0.213727608323097,NA,NA,NA,0.28877466917038,1,NA,NA,NA,1
"AGO",2015,14529098,NA,1,2.78727459907532,1,0.349127531051636,4,1,0.257641911506653,NA,NA,NA,0.349127531051636,1,NA,NA,NA,1
"AGO",2016,15028339,NA,1,2.82437753677368,1,0.343024909496307,4,1,0.244175210595131,NA,NA,NA,0.343024909496307,1,NA,NA,NA,1
"AGO",2017,15544552,NA,1,2.86148047447205,1,0.346370577812195,4,1,0.245135203003883,NA,NA,NA,0.346370577812195,1,NA,NA,NA,1
"AGO",2018,16078331,NA,1,2.89858341217041,1,0.331142336130142,4,1,0.244845882058144,NA,NA,NA,0.331142336130142,1,NA,NA,NA,1
"AGO",2019,16644963,NA,1,2.93568634986877,1,0.331142336130142,4,0,0.244845882058144,NA,NA,NA,0.331142336130142,0,NA,NA,NA,0
"AIA",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1974,1200,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1975,1288.27758789062,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1976,1375.89819335938,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1977,1464.95532226562,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1978,1550.83093261719,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1979,1632.64184570312,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1980,1711.10534667969,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1981,1781.79321289062,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1982,1846.76586914062,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1983,1915.84289550781,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1984,2000.00012207031,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1985,2179.79760742188,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1986,2397.90112304688,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1987,2658.59716796875,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1988,2949.17260742188,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1989,3253.87890625,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1990,3552.63403320312,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1991,3830.14892578125,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1992,4100,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1993,4220.2822265625,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1994,4346.74267578125,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1995,4489.09326171875,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1996,4656.103515625,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1997,4835.04296875,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1998,5028.578125,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",1999,5220.91943359375,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",2000,5413.3701171875,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",2001,5600,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",2002,5348.04345703125,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIA",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
