"Country","Year","total","child","young","old","young_1564","dep","young_prop","young_prop_mean5059","young.40y_before","n","p"
"South Korea",2063,46875.421,7799.884,18673.624,20401.913,23403.712,1.092552415107,0.398367067465911,0.423488144068169,29441.196,0.634268526319379,0.692971610256595
"South Korea",2064,46595.034,7810.721,18568.884,20215.429,23180.093,1.08867226484909,0.398516374083985,0.423488144068169,29098.777,0.63813279850215,0.694717479019824
"South Korea",2065,46314.891,7813.016,18459.171,20042.704,22971.581,1.08578570511103,0.39855801452712,0.423488144068169,28733.664,0.642423152160476,0.697533875248213
"South Korea",2066,46035.236,7827.047,18375.706,19832.483,22820.154,1.07927733497695,0.399166108326239,0.423488144068169,28370.359,0.647707912332022,0.699056469465189
"South Korea",2067,45756.436,7835.28,18297.942,19623.214,22699.833,1.0724273800846,0.399898759597448,0.423488144068169,27992.162,0.653680912535445,0.701025308441698
"South Korea",2068,45478.44,7835.729,18222.423,19420.288,22600.178,1.06573576960649,0.400682675131337,0.423488144068169,27602.943,0.66016232399567,0.703558602428734
"South Korea",2069,45201.162,7826.526,18145.085,19229.551,22505.685,1.05976637750664,0.40142961369002,0.423488144068169,27206.149,0.66694793886485,0.706809001156322
"South Korea",2070,44924.624,7805.605,18060.849,19058.17,22403.489,1.05522005084036,0.402025601816946,0.423488144068169,26803.693,0.673819424808365,0.711027767703505
"South Korea",2071,44648.945,7793.556,18005.112,18850.277,22342.246,1.04694028007157,0.403259517106171,0.423488144068169,26411.939,0.681703528090081,0.713702882624407
"South Korea",2072,44374.484,7774.391,17950.466,18649.627,22285.488,1.0389494623705,0.404522247515036,0.423488144068169,26022.26,0.689811953304594,0.716679758022552
"South Korea",2073,44101.93,7745.18,17890.424,18466.326,22224.467,1.03219051711687,0.405660795343877,0.423488144068169,25640.113,0.69775137106455,0.720212348518123
"South Korea",2074,43832.083,7705.207,17821.431,18305.445,22154.949,1.02715909850337,0.406584168039653,0.423488144068169,25273.125,0.705153438682395,0.72430477038356
"South Korea",2075,43565.653,7655.577,17742.883,18167.193,22076.064,1.02391437738726,0.407267693198585,0.423488144068169,24925.466,0.711837564039926,0.728860716184805
"South Korea",2076,43303.084,7615.915,17686.926,18000.243,22029.826,1.01771461021548,0.408444950479739,0.423488144068169,24627.223,0.718185968430139,0.730908352923106
"South Korea",2077,43044.596,7571.695,17625.974,17846.927,21979.121,1.01253564767541,0.409481691964306,0.423488144068169,24356.135,0.723676970915131,0.732748730453331
"South Korea",2078,42790.297,7523.343,17562.449,17704.505,21924.755,1.00808862135343,0.4104306403856,0.423488144068169,24099.462,0.728748591981016,0.734643163403396
"South Korea",2079,42540.208,7469.866,17494.656,17575.686,21861.983,1.00463170010316,0.411249893277438,0.423488144068169,23836.86,0.733932908948578,0.737332266078668
"South Korea",2080,42294.443,7409.249,17415.716,17469.478,21780.686,1.00308698189612,0.411773149489166,0.423488144068169,23555.552,0.739346545561743,0.741628894962851
"South Korea",2081,42053.09,7366.642,17360.157,17326.291,21726.635,0.99804921119089,0.412815253290543,0.423488144068169,23291.171,0.745353550493447,0.743899523128314
"South Korea",2082,41816.605,7321.869,17302.923,17191.813,21665.545,0.993578541614038,0.413781152248012,0.423488144068169,23006.874,0.752076227304935,0.747246801108225
"South Korea",2083,41585.832,7272.374,17233.624,17079.834,21585.736,0.991076165988071,0.414410946497355,0.423488144068169,22718.697,0.758565687107848,0.751796372828953
"South Korea",2084,41361.839,7219.077,17148.233,16994.529,21484.988,0.991036744135679,0.414590681038142,0.423488144068169,22451.059,0.763805083760191,0.75695890336398
"South Korea",2085,41145.395,7165.175,17049.885,16930.335,21368.999,0.992988222501207,0.414381366371619,0.423488144068169,22215.549,0.76747529399341,0.762093927996107
"South Korea",2086,40936.945,7131.056,16967.473,16838.416,21275.967,0.992393858531556,0.414478242086702,0.423488144068169,22035.867,0.769993438424728,0.764136759402296
"South Korea",2087,40736.354,7097.394,16877.123,16761.837,21173.965,0.993169096415307,0.414301265154952,0.423488144068169,21892.997,0.770891395088576,0.765625510294456
"South Korea",2088,40543.014,7067.05,16784.224,16691.74,21067.803,0.994489825683928,0.413985600577204,0.423488144068169,21763.394,0.771213534065505,0.76696401305789
"South Korea",2089,40355.997,7040.158,16688.519,16627.32,20954.459,0.996332868123289,0.413532566175976,0.423488144068169,21611.649,0.772200168529481,0.769368408676265
"South Korea",2090,40174.645,7013.705,16582.991,16577.949,20823.533,0.999695953522498,0.412772558413397,0.423488144068169,21415.748,0.77433629682232,0.774100862598869
"South Korea",2091,39998.755,7003.581,16492.524,16502.65,20709.166,1.00061397515626,0.412325933644685,0.423488144068169,21205.857,0.777734377818355,0.778211887404504
"South Korea",2092,39828.569,6997.865,16403.418,16427.286,20592.668,1.00145506259732,0.411850548785722,0.423488144068169,20964.563,0.782435484107158,0.783573976714898
"South Korea",2093,39664.54,6993.072,16311.273,16360.195,20467.819,1.0029992754091,0.411230610515085,0.423488144068169,20702.108,0.787903966108186,0.790267107098466
"South Korea",2094,39507.167,6986.368,16214.863,16305.936,20332.513,1.00561663703233,0.41042839138529,0.423488144068169,20433.771,0.793532578984075,0.797989563453557
"South Korea",2095,39356.816,6976.428,16114.845,16265.543,20187.656,1.00935150167439,0.409454997579072,0.423488144068169,20165.814,0.799117010600217,0.806589954662878
"South Korea",2096,39213.628,6980.8,16041.897,16190.931,20074.157,1.00929029777463,0.409089844989604,0.423488144068169,19925.788,0.805082187966669,0.81256164122593
"South Korea",2097,39077.522,6985.422,15975.594,16116.506,19964.588,1.00882045450078,0.408817990045531,0.423488144068169,19694.7,0.811162089293058,0.818316907594425
"South Korea",2098,38948.169,6988.28,15913.643,16046.246,19858.417,1.00833266147795,0.408585137853335,0.423488144068169,19472.355,0.81724285531976,0.824052663378413
"South Korea",2099,38824.974,6986.463,15851.262,15987.249,19753.471,1.00857893838358,0.408274890280673,0.423488144068169,19261.337,0.822957513281659,0.830017615080406
"South Korea",2100,38707.134,6977.243,15784.138,15945.753,19647.047,1.01023907672373,0.4077836917608,0.423488144068169,19063.233,0.827988515903887,0.836466353844594
"Spain",1910,19927.2,NA,10650.5067550874,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1911,20090.6,NA,10737.8392856878,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1912,20231.2,NA,10812.9858817859,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1913,20372.7,NA,10888.6135016143,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1914,20515.2,NA,10964.7755922542,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1915,20658.7,NA,11041.4721537057,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1916,20803.2,NA,11118.7031859686,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1917,20948.7,NA,11196.4686890431,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1918,21095.3,NA,11274.8221100102,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1919,21242.8,NA,11353.6565547076,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1920,21303.2,NA,11385.9385917227,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1921,21502.8,NA,11492.6189656998,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1922,21658.2,NA,11575.6757298082,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1923,21763.1,NA,11631.7417179354,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1924,21966.6,NA,11740.5065280773,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1925,22127.7,NA,11826.6097758113,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1926,22290.2,NA,11913.4612826814,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1927,22444.2,NA,11995.7697876537,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1928,23093,NA,12342.5344501602,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1929,23327,NA,12467.6006200531,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1930,23563.9,NA,12594.2167552995,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1931,23786,NA,12712.9227225354,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1932,24010,NA,12832.6441843133,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1933,24236,NA,12953.4345877142,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1934,24464,NA,13075.293932738,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1935,24583.1,NA,13138.9494063887,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1936,24926,NA,13322.2194476549,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1937,25161,NA,13447.8200883593,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1938,25398,NA,13574.4896706867,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1939,25637,NA,13702.2281946372,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1940,25878,NA,13831.0356602107,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1941,26084,NA,13941.1366473814,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1942,26291,NA,14051.7721053636,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1943,26500,NA,14163.4765049689,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1944,26710,NA,14275.7153753856,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1945,26922,NA,14389.0231874253,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1946,27136,NA,14503.3999410881,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1947,27552.5,NA,14726.0070340813,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1948,27593,NA,14747.6531019474,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
"Spain",1949,27811,NA,14864.1677388562,NA,NA,NA,NA,0.534470811508258,NA,NA,NA
